,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
57644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57645,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Green Leather Longsleeve Crew,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,The gym stops to watch you lift,6,11,10,2,10,8,1,1,Katana with Black Handle and Silver Blade,Katana with White Handle and White Blade,,,,,,,,Scowl,,Natural,Light Grey,Faux Hawk,Light Rain,Green Leather Leggings
57646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57651,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,Could probably convince a small child,Black Leather Tunic with Buttons,Transcendent,Black Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Paper hands,3,20,10,5,9,1,1,1,,Phone,Shaded Triangle,,,,Black Earrings,,,,,Light Purple,Blonde,Low Ponytail,Light Rain,Black Leather Pants with Buckles
57652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57653,Excellent at reading people,Yes,Unshakable resolve,Sleep paralysis,None,Could probably convince a small child,Green Cotton Tunic with Buttons,Learning to regulate emotions,Round Silver with Mirror Lens,Red Leather Combat Cuff Boot,Can put up a fight,3,9,8,2,12,4,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,,,Natural,Dark Brown,Asymmetrical Bob,Light Rain,Green Patent Leather Leggins
57654,Can hear a bee's wings,Yes,Incredible moral fiber,A gelatinous blob,None,You're a bit of a charmer,Black Leather Longsleeve Crew,Laughing at your mistakes,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,10,10,1,11,4,1,1,,,,,,,,,Studded Leather,,,Natural,Blonde,Medium Curly Bob,Medium Rain,Red Cotton Martial Arts Pants
57655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57671,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Leather Mandarin Tunic,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,You come in like a wrecking ball,6,11,11,4,10,11,1,1,Phone,Gold Arm Pole,,,,,Black Earrings,Leather Choker,,Meditative,,Pink,Dark Brown,Short Updo,Light Rain,Black Cotton Wool Slacks with Buckles
57672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57676,The world has come into focus,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Charcoal Patent Leather Longsleeve Crew,Accepting the impermanence of things,,Black Snakeskin Knee High Boots,Your grandma beats you at arm-wrestling,8,11,5,3,11,2,1,1,,Black Gun,,,,,Black Earrings,,Thick Leather,Scowl,Goatee,Dark Blue,Black,Short Pixie,Light Rain,Red Cotton Leggings
57677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57679,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,Glossophobia,Black Leather Tank,Accepting the impermanence of things,Black Futurist with Black Lens,Black Leather Neo Combat Boot,Can take a punch,4,11,10,5,9,3,1,1,Phone,Silver Short Sai,,,Circle,Triple Shaded Squares,Black Earrings,,,,,Natural,Light Grey,Short Messy,Medium Rain,Green Cotton Wool Slacks with Buckles
57680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57696,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Sleep paralysis,None,Could probably convince a small child,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Green Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,3,11,12,2,11,2,1,1,Katana with Black Handle and Silver Blade,Katana with Black Handle and Silver Blade,,Borromean Rings,,,,,Studded Leather,,,Natural,Dark Brown,Short Sideswept Fringe,Heavy Rain,Black Cotton Wool Slacks with Buckles
57697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57698,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Could probably convince a small child,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,3,11,13,3,11,2,1,1,,,,Circle,,,,,Thick Leather,,,Natural,Blonde,Low Ponytail,Medium Rain,Black Cotton Martial Arts Pants
57699,Can smell fear,Yes,Steps forward as others flee,Getting the hang of it,None,You're a bit of a charmer,Red Cotton Tank,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Can take a punch,7,11,14,5,13,3,1,1,Black Long Sai,Phone,,,Square,Triforce,,,Studded Leather,Smirk,,Natural,Light Grey,Short Messy,Heavy Rain,Black Leather Pants with Buckles
57700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57702,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Nobody's buying it,Red Patent Leather Trench Coat with Black Patent Leather Tank,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Can put up a fight,2,10,10,5,10,4,1,1,Katana with Black Handle and White Blade,Black Short Sai,,,,,Black Earrings,,,,,Natural,Light Brown,,Heavy Rain,Green Patent Leather Leggins
57703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57714,Can see over the horizon,Yes,True grit,Two left feet,None,Could sell ice to an eskimo,Black Cotton Tunic with Buttons,Learning to regulate emotions,,Black Leather Neo Combat Boot,Can put up a fight,9,9,13,3,9,4,1,1,Dark Wood Staff,,,,,,,,,Smirk,,Natural,Dark Brown,Long Messy,Light Rain,Black Cotton Wool Slacks with Buckles
57715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57717,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Natural born leader,Black Cotton Crewneck Tunic,The veil begins to lift,,Green Leather Combat Cuff Boot,I wouldn't mess with you,10,6,10,3,10,6,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,Leather Choker,,,Goatee,Natural,Auburn,,Medium Rain,Black Leather Leggings
57718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57723,Can see around corners,Yes,Unshakable resolve,Two left feet,None,People smile back at you,Black Patent Leather Trench Coat with Black Leather Tank,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Can take a punch,6,11,11,3,12,3,1,1,,,,,,,,,,,,Natural,Light Brown,Pulled Back Short,Medium Rain,Black Leather Leggings
57724,Can see around corners,Yes,Last one standing,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Green Cotton Longsleeve Crew,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,They wouldn't like you when you're angry,4,9,11,4,14,12,1,1,,Phone,,,,,Black Earrings,Leather Choker,Studded Leather,,,Natural,Blonde,Messy Updo Bun,Medium Rain,Black Cotton Martial Arts Pants
57725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57728,Can hear a heartbeat a mile away,Yes,Quiet confidence,Getting the hang of it,None,Your significant other's mom loves you,Green Patent Leather Mandarin Trench Coat,You have walked the manifold path,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,8,14,12,5,10,3,1,1,,Dark Wood Staff,,,,,,,,,,Natural,Blonde,,Light Rain,Black Leather Pants with Buckles
57729,Can hear a bee's wings,Yes,Quiet confidence,Pretty light on your feet,None,People smile back at you,Black Cotton Tank,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Can put up a fight,6,11,10,6,10,4,1,1,,Phone,,,Triforce,Triple Shaded Squares,Gold Earrings,Leather Cuff,Studded Leather,Meditative,Mustache,Natural,Auburn,,Light Rain,Black Patent Leather Leggins
57730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57741,Excellent at reading people,Yes,Surprising resilience,Getting the hang of it,None,Glossophobia,Black Patent Leather Tunic with Buttons,Learning to regulate emotions,,Black Patent Leather Neo Combat Boot,Can put up a fight,4,9,8,5,8,4,1,1,,Phone,,,,,,Leather Cuff,,Smirk,,Natural,Black,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
57742,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,You're a bit of a charmer,Charcoal Cotton Longsleeve Crew,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,White Snakeskin Knee High Boots,Scrappy,7,8,11,2,11,5,1,1,,Phone,,,,,,,Thick Leather,,Goatee,Green,Blonde,Messy Updo Bun,Medium Rain,Green Patent Leather Leggins
57743,Can see around corners,Yes,Quiet confidence,Pretty light on your feet,None,Maintains status quo,Green Wool Mandarin Trench Coat,Accepting the impermanence of things,,Green Leather Neo Combat Boot,Can take a punch,5,11,11,6,10,3,1,1,,Black Arm Pole,,,,,,,,Smirk,,Natural,Blonde,Short Afro Fade,Light Rain,Black Patent Leather Leggins
57744,Can hear a bee's wings,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Cotton Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,6,9,10,4,9,4,1,1,,Dark Wood Staff,Circle,Triangle,,,,,,Scowl,,White,Black,Long Afro,Light Rain,Black Cotton Martial Arts Pants
57745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57766,Can hear a heartbeat a mile away,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Patent Leather Tank,Appreciation for the complexity of human behavior,,Black Snakeskin Knee High Boots,Can put up a fight,9,12,12,4,9,4,1,1,,Black Gun,,,Intersecting Squares,Intersecting Triangles,Black Earrings,,Studded Leather,Scowl,,Natural,Black,Buzz Cut,Light Rain,White Cotton Wool Slacks with Buckles
57767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57768,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Charcoal Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Black Neo with Black Lens,White Leather Combat Cuff Boot,Scrappy,5,12,12,3,11,5,1,1,,Silver Short Sai,Sierpiński Triangle,,,,Black Earrings,,Studded Leather,,,Natural,Black,Short Coil,Light Rain,Black Patent Leather Pants with Buckles
57769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57773,Can hear a bee's wings,Yes,Steps forward as others flee,Sleep paralysis,None,Maintains status quo,Black Leather Crewneck Tunic,You forgot your mantra,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Can take a punch,5,5,10,2,13,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Thin,Pink,Black,Short Curly Fade,Light Rain,Black Cotton Leggings
57774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57775,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Leather Moto Jacket with Charcoal Leather Crew,Accepting the impermanence of things,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Scrappy,11,11,12,4,11,5,1,1,,Silver Arm Pole,,,,,,,,,Beard,Natural,Light Brown,Short Sideswept Fringe,Light Rain,Black Leather Leggings
57776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57777,Your third eye is open,Yes,Incredible moral fiber,Getting the hang of it,None,Others are helpless to deny you,Black Leather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,13,10,15,5,11,3,1,1,,,,,,,,,,,,Pink,Light Brown,Short Curly Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
57778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57782,You've got a bad feeling about this,Yes,Last one standing,Two left feet,None,Maintains status quo,Green Leather Longsleeve Crew,You have a childlike sense of wonder,Black Neo with Mirror Lens,Patent Green Leather Combat Cuff Boot,People get out of your way,5,7,9,3,14,7,1,1,,Silver Arm Pole,,,,,,Leather Choker,Studded Leather,Scowl,,Natural,Dark Brown,,Light Rain,Red Cotton Leggings
57783,Can see over the horizon,Yes,True grit,Pretty light on your feet,None,Maintains status quo,Green Leather Mandarin Trench Coat,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,10,13,6,9,2,1,1,Silver Staff,,,,,,,,,,Stubble,Natural,Black,Messy Updo Bun,Light Rain,Red Cotton Wool Slacks with Buckles
57784,Excellent at reading people,Yes,Heroic,Getting the hang of it,None,Could sell ice to an eskimo,Charcoal Patent Leather Longsleeve Crew,Laughing at your mistakes,White Futurist with Mirror Lens,Green Leather Combat Cuff Boot,Can take a punch,9,10,8,5,20,3,1,1,,Katana with Black Handle and Silver Blade,,,,,"Black Nose, Lip",Leather Choker,Studded Leather,Scowl,,Natural,Light Brown,Bob with Fringes,Light Rain,Black Cotton Leggings
57785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57786,Can hear a bee's wings,Yes,Incredible moral fiber,A gelatinous blob,None,People follow you blindly,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Learning to regulate emotions,Black Neo with Black Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,11,9,10,1,11,4,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Stubble,Natural,Light Brown,Short Messy,Light Rain,Black Leather Leggings
57787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57796,Can see around corners,Yes,Incredible moral fiber,Getting the hang of it,None,Robert Downey Jr.,Green Leather Tank,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,White Knee High Leather Boots,Can put up a fight,17,10,11,5,11,4,1,1,Black Gun,Black Gun,,,Borromean Rings,Intersecting Squares,"Black Nose, Lip",,Thick Leather,Scowl,,Natural,Light Brown,Long Messy,Light Rain,Black Cotton Leggings
57797,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Leather Tank,Learning to regulate emotions,,Black Leather Neo Combat Boot,Can put up a fight,5,9,10,3,10,4,1,1,Black Short Sai,Black Submachine Gun,,Circle,,Borromean Rings,,,,Meditative,Thin,Natural,Black,Long Straight Bangs,Light Rain,Black Cotton Leggings
57798,Can hear a heartbeat a mile away,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,White Leather Moto Jacket with Green Leather Crew,Laughing at your mistakes,Black Neo with Mirror Lens,Green Leather Combat Cuff Boot,Can take a punch,7,10,12,2,10,3,1,1,,Dark Wood Staff,,,,,,,,Scowl,,Natural,Blonde,Buzz Cut,Light Rain,Black Cotton Wool Slacks with Buckles
57799,Can hear a bee's wings,Yes,True grit,A gelatinous blob,None,Glossophobia,Black Cotton Tank,Accepting the impermanence of things,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,11,10,1,9,2,1,1,,Black Gun,,,Equality Sign,Borromean Rings,Silver Nose and Lip Rings,Leather Cuff,,,,Natural,Light Brown,Short Sideswept Fringe,Light Rain,Black Leather Leggings
57800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57803,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Red Cotton Longsleeve Crew,Accepting the impermanence of things,Black Futurist with Black Lens,Green Knee High Leather Boots,Scrappy,4,11,10,4,11,5,1,1,,,,,,,,,Thick Leather,Scowl,,Light Blue,Black,Long Straight Bangs,Medium Rain,Black Cotton Leggings
57804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57805,Can see around corners,Yes,Incredible moral fiber,Astonishing acrobatics,None,Your significant other's mom loves you,Green Leather Tank,Accepting the impermanence of things,,Green Knee High Leather Boots,Paper hands,8,11,11,10,11,1,1,1,,Katana with Black Handle and Gold Blade,,,Triangle,Intersecting Triangles,"Black Nose, Lip",,,,,Natural,Blonde,Buzz Cut,Light Rain,Green Leather Leggings
57806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57809,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Could win a presidency without a political background,Green Cotton Longsleeve Crew,Laughing at your mistakes,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,15,10,11,3,11,2,1,1,Black Gun,Black Gun,Triangle,,,,Silver Earrings,,Thick Leather,,,Natural,Blonde,Short Afro Fade,Light Rain,Red Cotton Wool Slacks with Buckles
57810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57811,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,,Black Patent Leather Neo Combat Boot,Paper hands,5,12,10,4,10,1,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,Mustache,Neon Red,Light Brown,Short Pixie,Medium Rain,Green Snakeskin Pants with Buckles
57812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57813,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black Neo with Mirror Lens,Green Leather Combat Cuff Boot,Can take a punch,7,11,10,5,10,3,1,1,Katana with Black Handle and Silver Blade,Black Submachine Gun,,,,,,,Thick Leather,,,Neon Red,Light Brown,Buzz Cut,Heavy Rain,Green Cotton Wool Slacks with Buckles
57814,Heightened senses,Yes,True grit,Two left feet,None,People smile back at you,Charcoal Cotton Longsleeve Crew,Self-induced illusions fade,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Can take a punch,6,8,7,3,9,3,1,1,Black Short Sai,Silver Arm Pole,,,,,,,,,Goatee,Natural,Black,Short Coil,Light Rain,Black Leather Pants with Buckles
57815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57817,Can see over the horizon,Yes,True grit,Getting the hang of it,None,Natural born leader,Black Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can take a punch,10,10,13,5,9,3,1,1,Black Short Sai,Katana with White Handle and Silver Blade,,,Intersecting Squares,Shriking Shaded Squares,,,Thick Leather,Smirk,Thin,Natural,Light Brown,Pulled Back Short,Light Rain,Black Cotton Wool Slacks with Buckles
57818,Excellent at reading people,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Black Wool Mandarin Trench Coat,Laughing at your mistakes,Black Futurist with Black Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,7,10,8,3,10,2,1,1,Phone,,,,,,,,,Smirk,,Pink,Light Brown,Pulled Back Short,Light Rain,Black Leather Leggings
57819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
