,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
62452,Can see over the horizon,Yes,Quiet confidence,Always picked first,None,You win without playing,Black Leather Moto Jacket with Charcoal Cotton Crew,Accepting the impermanence of things,White Futurist with Mirror Lens,Black Leather Combat Cuff Boot,The gym stops to watch you lift,14,11,13,8,10,8,1,1,,,,,,,,,,,,White,Blonde,Short Afro Fade,Heavy Rain,Red Cotton Wool Slacks with Buckles
62453,Nothing gets past you,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,Green Cotton Longsleeve Crew,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Can take a punch,2,9,6,4,9,3,1,1,,,,,,,"Black Nose, Lip",,Thick Leather,Meditative,,Natural,Light Brown,Faux Hawk,Light Rain,Black Cotton Martial Arts Pants
62454,Can hear a bee's wings,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Black Wool Mandarin Trench Coat,You know the sound of one hand clapping,Black and Gold Wayfarer with Black Lens,Patent White Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,10,13,10,4,8,2,1,1,,Black Gun,,,,,Black Eyebrow Ring,,,Scowl,,Natural,Light Grey,Short Updo,Light Rain,White Cotton Wool Slacks with Buckles
62455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62456,Can hear a bee's wings,Yes,Stiff upper lip,Running circles around enemies,None,Your significant other's mom loves you,Green Leather Longsleeve Crew,Appreciation for the complexity of human behavior,3D Glasses,Black Leather Neo Combat Boot,Can put up a fight,8,12,10,7,7,4,1,1,Silver Shotgun,,,,,,,,,Scowl,Stubble,Natural,Dark Brown,Short Sideswept Fringe,Heavy Rain,Black Leather Leggings
62457,Can see around corners,Yes,Stiff upper lip,Two left feet,None,Could sell ice to an eskimo,Black Leather Longsleeve with Zipper,Appreciation for the complexity of human behavior,,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,9,12,11,3,7,2,1,1,Silver Staff,Phone,,,,,,,,Smirk,Thin,Natural,Light Grey,Low Ponytail,Light Rain,Green Leather Leggings
62458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62462,Your third eye is open,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Charcoal Leather Longsleeve with Zipper,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Green Black Patent Leather Neo Combat Boot,Can put up a fight,7,10,15,3,10,4,1,1,Katana with Black Handle and Silver Blade,Katana with White Handle and White Blade,,,,,,,,,,Natural,Dark Brown,Bob with Fringes,Medium Rain,Black Cotton Wool Slacks with Buckles
62463,Can see around corners,Yes,Incredible moral fiber,A gelatinous blob,None,Could sell ice to an eskimo,Black Leather Trench Coat with Black Cotton Tank,Appreciation for the complexity of human behavior,,Patent Black Leather Combat Cuff Boot,Can put up a fight,9,12,11,1,11,4,1,1,Phone,,,,,,,,,Meditative,Thin,Natural,Black,Short Messy,Light Rain,Green Patent Leather Pants with Buckles
62464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62475,Can hear a bee's wings,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,You win without playing,Black Snakeskin Moto Jacket with Red Cotton Crew,You know the sound of one hand clapping,Black Neo with Mirror Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,14,13,10,4,9,4,1,1,,Katana with Black Handle and White Blade,,,,,,,,,,Light Purple,Auburn,Pulled Back Short,Heavy Rain,Black Leather Leggings
62476,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Cotton Martial Arts Top,Accepting the impermanence of things,Black Neo with Mirror Lens,,Can put up a fight,6,11,11,4,12,4,1,1,,,,,,,,,,,,Natural,Blonde,Buzz Cut,Medium Rain,Red Cotton Martial Arts Pants
62477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62478,Heightened senses,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Leather Moto Jacket with Black Cotton Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,White Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,9,7,3,11,2,1,1,,,,,,,Black Earrings,,,,Thin,Light Purple,Light Brown,Short Coil,Medium Rain,Black Cotton Wool Slacks with Buckles
62479,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,People smile back at you,Red Leather Tank,The veil begins to lift,,Patent Black Leather Combat Cuff Boot,You come in like a wrecking ball,6,6,10,6,11,11,1,1,Katana with White Handle and Silver Blade,Black Gun,,,Valknut,Alchemy,Black Earrings,Leather Cuff,Thick Leather,,,Natural,Light Brown,Pulled Back Short,Light Rain,Green Cotton Martial Arts Pants
62480,Excellent at reading people,Yes,Incredible moral fiber,Abnormal flexibility,None,History books will be written about you,Black Cotton Tank,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,Paper hands,16,11,8,9,11,1,1,1,Katana with White Handle and White Blade,Katana with Black Handle and Silver Blade,,,,Shaded Moon Patterns,,,,,,Natural,Dark Brown,Medium Curly Bob,Medium Rain,Black Leather Pants with Buckles
62481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62482,You've got a bad feeling about this,Yes,Quiet confidence,Pretty light on your feet,None,Could sell ice to an eskimo,Black Leather Tunic with Buttons,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take on five enemies at once,9,11,9,6,10,9,1,1,Phone,Dark Wood Staff,,,,,,,,,Stubble,Natural,Blonde,Pulled Back Short,Light Rain,Black Snakeskin Leggings
62483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62493,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Everything is always an option,White Cotton Tank,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Can put up a fight,12,9,10,4,10,4,1,1,Dark Wood Staff,Katana with White Handle and Silver Blade,,Interlocking Circles,,Shriking Shaded Squares,,,,Scowl,,Natural,Light Grey,Messy Updo Bun,Light Rain,White Patent Leather Leggins
62494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62495,You've got a bad feeling about this,Yes,True grit,A gelatinous blob,None,Even you don't believe you,Black Leather Trench Coat with White Cotton Oxford and Black Tie,The veil begins to lift,,Black Leather Neo Combat Boot,Scrappy,1,6,9,1,9,5,1,1,Katana with Black Handle and White Blade,Phone,,,,,Silver Earrings,,,Meditative,,Natural,Black,Pulled Back Short,Light Rain,Green Cotton Leggings
62496,Can see around corners,Yes,Begrudging participant,Sleep paralysis,None,You're a bit of a charmer,Green Leather Longsleeve Crew,Accepting the impermanence of things,,Black Knee High Leather Boots,Can take a punch,7,11,11,2,6,3,1,1,Katana with Black Handle and White Blade,Phone,Equality Sign,,,,Black Earrings,,Studded Leather,,,Natural,Dark Brown,Short Afro Fade,Light Rain,Black Cotton Wool Slacks with Buckles
62497,Can see around corners,Yes,Steps forward as others flee,Always picked first,None,Maintains status quo,Green Leather Trench Coat with White Cotton Oxford and Black Tie,Self-induced illusions fade,Round Silver with Mirror Lens,Black Knee High Leather Boots,Can put up a fight,5,8,11,8,13,4,1,1,Black Short Sai,Black Submachine Gun,,,,,,,,,,Natural,Light Brown,Short Sideswept Fringe,Heavy Rain,Green Patent Leather Pants with Buckles
62498,Can hear a bee's wings,Yes,Quiet confidence,Can walk on walls,None,Your significant other's mom loves you,Black Leather Crewneck Tunic,Appreciation for the complexity of human behavior,Black Hex with Purple Polarized Lens,Green Black Patent Leather Neo Combat Boot,Scrappy,8,12,10,14,10,5,1,1,,Silver Staff,,Equality Sign,,,,,,Smirk,,White,Black,Long Afro,Medium Rain,Black Leather Leggings
62499,Excellent at reading people,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Cotton Tank,Accepting the impermanence of things,,Black Patent Leather Neo Combat Boot,Scrappy,9,11,8,4,12,5,1,1,,,,,,Stacking Triangles,,,,Smirk,Stubble,Natural,Blonde,Asymmetrical Bob,Medium Rain,Black Snakeskin Pants with Buckles
62500,Can see over the horizon,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Leather Trench Coat with White Cotton Oxford and Black Tie,You have a childlike sense of wonder,,White Patent Leather Neo Combat Boot,Scrappy,6,7,13,4,10,5,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Black,Messy Updo Bun,Medium Rain,Black Cotton Wool Slacks with Buckles
62501,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Getting the hang of it,None,People smile back at you,Black Leather Longsleeve Crew,Laughing at your mistakes,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Paper hands,6,10,12,5,11,1,1,1,Katana with White Handle and Silver Blade,Black Arm Pole,,,,,Black Earrings,Leather Choker,,,,Natural,Blonde,Short Messy,Heavy Rain,Red Cotton Leggings
62502,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Always picked first,None,You win without playing,Green Cotton Tank,Learning to regulate emotions,Translucent Hex with Red Polarized Lens,Red Leather Combat Cuff Boot,Can put up a fight,14,9,12,8,11,4,1,1,,Silver Long Sai,,Shaded Triangle,Shaded Triangle,,Black Eyebrow Ring,,,Smirk,,Natural,Auburn,Low Ponytail,Light Rain,Green Cotton Leggings
62503,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Could probably convince a small child,Charcoal Leather Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Can take on five enemies at once,3,10,10,3,10,9,1,1,Katana with Black Handle and Gold Blade,,,,,,Silver Earrings,,,,,Natural,Light Grey,Short Curly Fade,Heavy Rain,Red Patent Leather Leggins
62504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62505,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,You're a bit of a charmer,Green Leather Longsleeve Crew,You know the sound of one hand clapping,Black Neo with Mirror Lens,Patent Green Leather Combat Cuff Boot,Can take a punch,7,13,10,6,11,3,1,1,,,,,,,,,,,,Natural,Light Brown,Long Straight Bangs,Medium Rain,Red Cotton Martial Arts Pants
62506,Can hear a bee's wings,Yes,Last one standing,Two left feet,None,Glossophobia,Green Leather Moto Jacket with Charcoal Patent Leather Crew,You have walked the manifold path,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,4,14,10,3,14,3,1,1,,Black Gun,,,,,Black Earrings,,,,Stubble,Natural,Black,Short Afro Fade,Medium Rain,Green Leather Leggings
62507,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Scrappy,7,11,10,2,10,5,1,1,Black Short Sai,Phone,,,,,,,,,,Natural,Light Brown,Pulled Back Short,Heavy Rain,Black Leather Leggings
62508,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Red Wool Mandarin Trench Coat,Laughing at your mistakes,,Patent Red Leather Combat Cuff Boot,Can put up a fight,5,10,10,4,10,4,1,1,Phone,,,,,,,,,,Stubble,Natural,Light Grey,Long Messy,Light Rain,Black Cotton Wool Slacks with Buckles
62509,Can see around corners,Yes,Steps forward as others flee,Two left feet,None,Your significant other's mom loves you,Red Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,11,11,3,13,2,1,1,,Phone,,,,,,,,Scowl,,Natural,Black,Medium Curly Bob,Light Rain,Black Cotton Leggings
62510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62518,The world has come into focus,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Cotton Tunic with Buttons,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,White Leather Combat Cuff Boot,Can put up a fight,5,11,5,4,12,4,1,1,Katana with Black Handle and White Blade,,,,,,,Leather Choker,,Scowl,,Natural,Dark Brown,Long Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
62519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62520,Can see over the horizon,Yes,Quiet confidence,A gelatinous blob,None,Everything is always an option,Black Cotton Tank,Learning to regulate emotions,,Patent Black Leather Combat Cuff Boot,Scrappy,12,9,13,1,10,5,1,1,Phone,,,,Valknut,Triple Shaded Squares,Black Erl,,,Meditative,,Natural,Blonde,Short Afro Fade,Light Rain,Green Cotton Martial Arts Pants
62521,Excellent at reading people,Yes,Incredible moral fiber,Pretty light on your feet,None,People smile back at you,Black Cotton Longsleeve Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,6,9,8,6,11,3,1,1,,,,,,,Black Earrings,,,,,Natural,Blonde,,Medium Rain,White Cotton Wool Slacks with Buckles
62522,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,Could probably convince a small child,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,3,11,10,5,11,2,1,1,,,,,,,Black Earrings,,,,,Natural,Black,,Heavy Rain,Red Leather Pants with Buckles
62523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62525,Can hear a heartbeat a mile away,Yes,True grit,Two left feet,None,Your significant other's mom loves you,Black Wool Mandarin Trench Coat,Appreciation for the complexity of human behavior,Round Black with Black Lens,Green Patent Leather Knee High Boots,Can take a punch,8,12,12,3,9,3,1,1,,,,,,,,,,Scowl,,Natural,Black,Short Curly Fade,Light Rain,Red Cotton Wool Slacks with Buckles
62526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62527,Can see around corners,Yes,True grit,Getting the hang of it,None,You're a bit of a charmer,Green Leather Moto Jacket with Black Snakeskin Crew,You know the sound of one hand clapping,,Green Patent Leather Knee High Boots,Can take a punch,7,13,11,5,9,3,1,1,Phone,,,Alchemy,,,,,,,,Natural,Blonde,Long Straight Bangs,Light Rain,Black Patent Leather Leggins
62528,You've got a bad feeling about this,Yes,Incredible moral fiber,Running circles around enemies,None,Could probably convince a small child,Green Wool Mandarin Trench Coat,Accepting the impermanence of things,Black Futurist with Black Lens,Green Leather Combat Cuff Boot,Scrappy,3,11,9,7,11,5,1,1,Dark Wood Staff,Silver Staff,,,,,,,,,,Natural,Black,Asymmetrical Bob,Medium Rain,Black Cotton Wool Slacks with Buckles
62529,You've got a bad feeling about this,Yes,Unshakable resolve,Sleep paralysis,None,Glossophobia,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,4,11,9,2,12,2,1,1,,Katana with Black Handle and Gold Blade,,,,,,Leather Choker,,Scowl,,White,Black,Low Ponytail,Light Rain,Black Cotton Wool Slacks with Buckles
62530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62531,Can hear a bee's wings,Yes,Surprising resilience,Sleep paralysis,None,Maintains status quo,Green Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,They wouldn't like you when you're angry,5,10,10,2,8,12,1,1,Katana with Black Handle and Silver Blade,,,,Alchemy,Triforce,,,Thick Leather,,Thin,Natural,Blonde,,Medium Rain,Black Cotton Martial Arts Pants
62532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62533,Can hear a heartbeat a mile away,Yes,Steps forward as others flee,Two left feet,None,You're a bit of a charmer,Green Leather Moto Jacket with White Leather Crew,You have walked the manifold path,Round Black with Black Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,7,14,12,3,13,2,1,1,,,,,,,,,,,,Natural,Black,Long Straight Bangs,Heavy Rain,Green Cotton Wool Slacks with Buckles
62534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62535,Can see over the horizon,Yes,Incredible moral fiber,Sleep paralysis,None,Maintains status quo,Black Cotton Tunic with Buttons,Laughing at your mistakes,Black Futurist with Black Lens,Black Snakeskin Combat Cuff Boot,Can put up a fight,5,10,13,2,11,4,1,1,Dark Wood Staff,Silver Arm Pole,,,,,,,,Scowl,,Natural,Dark Brown,Messy Updo Bun,Medium Rain,Green Cotton Wool Slacks with Buckles
62536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62537,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Nobody's buying it,Green Patent Leather Longsleeve Crew,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Scrappy,2,10,10,3,10,5,1,1,,Dark Wood Staff,,,,,"Black Nose, Lip",,,,,Natural,Light Brown,Medium Curly Bob,Medium Rain,Black Leather Pants with Buckles
62538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62539,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Leather Moto Jacket with Red Cotton Crew,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Can put up a fight,5,12,12,3,10,4,1,1,,Phone,,,,,,,,,Stubble,White,Light Grey,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
62540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62545,Can hear a bee's wings,Yes,Incredible moral fiber,Running circles around enemies,None,Maintains status quo,Green Leather Moto Jacket with Black Cotton Crew,Learning to regulate emotions,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Scrappy,5,9,10,7,11,5,1,1,,Black Gun,,,,,,,,,Goatee,Dark Blue,Black,Short Messy,Medium Rain,Black Patent Leather Pants with Buckles
62546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62549,Can see around corners,Yes,Last one standing,Two left feet,None,You're a bit of a charmer,Green Patent Leather Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,7,10,11,3,14,2,1,1,,,,,,Equality Sign,,,,,Goatee,Natural,Light Grey,,Medium Rain,Red Leather Leggings
62550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62551,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Green Cotton Longsleeve Crew,You have a childlike sense of wonder,Black and Gold Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Can take a punch,7,7,9,3,11,3,1,1,,Black Gun,,,,,"Black Nose, Lip",Leather Cuff,Thick Leather,Smirk,,Natural,Dark Brown,,Light Rain,Black Cotton Leggings
62552,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Patent Leather Moto Jacket with Green Leather Crew,Self-induced illusions fade,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Scrappy,8,8,10,3,11,5,1,1,,,,Circle,,,,,,,,Light Purple,Light Grey,Short Messy,Heavy Rain,Black Cotton Leggings
62553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62555,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Leather Moto Jacket with Black Cotton Crew,Appreciation for the complexity of human behavior,,Black Snakeskin Combat Cuff Boot,Can put up a fight,5,12,9,3,10,4,1,1,,Black Gun,,,,,,,,,,Neon Red,Blonde,Short Sideswept Fringe,Heavy Rain,White Cotton Leggings
62556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62566,Can see over the horizon,Yes,Unshakable resolve,Sleep paralysis,None,Maintains status quo,Green Patent Leather Moto Jacket with Charcoal Leather Crew,You forgot your mantra,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,5,5,13,2,12,3,1,1,,,,,,,,,,,,Natural,Black,Long Afro,Light Rain,Green Cotton Leggings
62567,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,Glossophobia,Black Cotton Tank,Laughing at your mistakes,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,4,10,12,3,10,4,1,1,,Katana with Black Handle and Silver Blade,,,Square,Borromean Rings,,Leather Cuff,,,Thin,White,Dark Brown,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
62568,Can see around corners,Yes,Quiet confidence,Getting the hang of it,None,Your significant other's mom loves you,Red Leather Tank,Appreciation for the complexity of human behavior,,Black Patent Leather Neo Combat Boot,Can take a punch,8,12,11,5,10,3,1,1,,Phone,,,Sierpiński Triangle,Valknut,,,Studded Leather,Smirk,Goatee,Green,Light Grey,Faux Hawk,Light Rain,Black Cotton Wool Slacks with Buckles
62569,Can hear a heartbeat a mile away,Yes,Quiet confidence,Abnormal flexibility,None,Maintains status quo,Green Cotton Longsleeve Crew,Learning to regulate emotions,Round Black with Black Lens,White Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,5,9,12,9,10,2,1,1,,,,,,,,,,,,White,Black,Pulled Back Short,Light Rain,Red Cotton Wool Slacks with Buckles
62570,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Leather Moto Jacket with Green Cotton Crew,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Can put up a fight,4,9,11,3,11,4,1,1,Black Gun,Black Shotgun,,,,,Black Earrings,,,Smirk,,Natural,Dark Brown,Short Coil,Light Rain,Green Leather Leggings
62571,You notice every glitch in the Matrix,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Red Leather Tank,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Can take a punch,6,9,17,4,11,3,1,1,Black Gun,Phone,,,,Triangle,,,Studded Leather,,,White,Black,Long Straight Bangs,Light Rain,Black Cotton Martial Arts Pants
62572,Can see around corners,Yes,Quiet confidence,Two left feet,None,Your significant other's mom loves you,Charcoal Cotton Longsleeve Crew,Learning to regulate emotions,Black Neo with Mirror Lens,Black Leather Neo Combat Boot,Can take on five enemies at once,8,9,11,3,10,9,1,1,,,,,,,Black Earrings,,,,Mustache,Natural,Dark Brown,Short Afro Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
62573,Can hear a bee's wings,Yes,True grit,Two left feet,None,Your significant other's mom loves you,Charcoal Black Cotton Longsleeve with Zipper,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Green Leather Combat Cuff Boot,I wouldn't mess with you,8,9,10,3,9,6,1,1,,,,,,,Black Earrings,,Thick Leather,Scowl,,Light Purple,Blonde,Low Ponytail,Medium Rain,Black Cotton Martial Arts Pants
62574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62575,You've got a bad feeling about this,Yes,True grit,Two left feet,None,People smile back at you,Green Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Black Knee High Leather Boots,Can take a punch,6,12,9,3,9,3,1,1,Katana with White Handle and Silver Blade,Katana with White Handle and Silver Blade,,,,,"Black Nose, Lip",Leather Choker,,,,Natural,Black,Low Ponytail,Medium Rain,Green Cotton Wool Slacks with Buckles
62576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62577,You've got a bad feeling about this,Yes,Unshakable resolve,Pretty light on your feet,None,Maintains status quo,Black Leather Trench Coat with Black Cotton Oxford and White Tie,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,9,6,12,2,1,1,,Black Gun,,,,,,,,,,Light Purple,Auburn,Short Messy,Heavy Rain,Black Cotton Leggings
