,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
88060,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Running circles around enemies,None,People smile back at you,Red Cotton Tunic with Buttons,Appreciation for the complexity of human behavior,,Black Patent Leather Knee High Boots,Can put up a fight,6,12,12,7,12,4,1,1,Katana with Black Handle and White Blade,Katana with Black Handle and White Blade,,,,,,,,Smirk,,Natural,Light Brown,Short Messy,Light Rain,Black Cotton Leggings
88061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88065,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Glossophobia,Black Cotton Tank,The center of your own private universe,,Black Leather Combat Cuff Boot,Scrappy,4,4,11,3,12,5,1,1,,Black Submachine Gun,,Sierpiński Triangle,,,,,Thick Leather,Meditative,,Natural,Dark Brown,Short Curly Fade,Light Rain,Black Cotton Martial Arts Pants
88066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88077,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Green Cotton Martial Arts Top,Learning to regulate emotions,Black Hex with Purple Polarized Lens,,Scrappy,6,9,10,3,11,5,1,1,,Black Arm Pole,,,,,Black Earrings,,,,,Natural,Light Brown,Short Afro Fade,Light Rain,Black Cotton Martial Arts Pants
88078,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,You inspire the people of Zion,Black Leather Mandarin Trench Coat,You know the sound of one hand clapping,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Scrappy,18,13,10,3,12,5,1,1,,Black Gun,,,,,,,,Smirk,,Natural,Light Brown,Short Pixie,Heavy Rain,Green Cotton Wool Slacks with Buckles
88079,Can hear a heartbeat a mile away,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Green Patent Leather Moto Jacket with Green Cotton Crew,Learning to regulate emotions,Round Black with Black Lens,Green Knee High Leather Boots,Paper hands,3,9,12,4,9,1,1,1,Phone,Katana with Black Handle and Silver Blade,,,,,Silver Earrings,,,Scowl,,Light Blue,Dark Brown,Low Ponytail,Heavy Rain,Black Cotton Wool Slacks with Buckles
88080,Your third eye is open,Yes,Quiet confidence,Sleep paralysis,None,Maintains status quo,Red Snakeskin Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Can take a punch,5,11,15,2,10,3,1,1,Black Short Sai,Black Arm Pole,,,,,Black Earrings,,,Smirk,Thin,Natural,Light Brown,Short Afro Fade,Light Rain,Red Patent Leather Pants with Buckles
88081,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Red Snakeskin Moto Jacket with Black Leather Crew,Laughing at your mistakes,3D Glasses,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,10,11,2,10,2,1,1,Black Shotgun,,,,,,,,,,,Natural,Light Grey,Short Updo,Light Rain,Red Cotton Leggings
88082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88083,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,You have walked the manifold path,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,14,11,3,11,2,1,1,Silver Gun,Katana with White Handle and Gold Blade,,,,,"Black Nose, Lip",,,Smirk,,Light Blue,Light Brown,Short Afro Fade,Light Rain,Black Leather Leggings
88084,Can see around corners,Yes,Quiet confidence,Can instantly copy any movement or pattern,None,People smile back at you,Black Cotton Tank,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Black Patent Leather Knee High Boots,Can take a punch,6,11,11,11,10,3,1,1,,,,,Alchemy,Native Arrows,,,Studded Leather,,Stubble,Natural,Light Brown,Medium Curly Bob,Medium Rain,Green Cotton Wool Slacks with Buckles
88085,Heightened senses,Yes,Incredible moral fiber,Always picked first,None,Everything is always an option,Green Patent Leather Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,12,11,7,8,11,3,1,1,,Katana with Black Handle and Silver Blade,,Equality Sign,,,Black Earrings,,Studded Leather,,Stubble,White,Light Brown,Buzz Cut,Medium Rain,Black Cotton Martial Arts Pants
88086,The world has come into focus,Yes,True grit,Two left feet,None,Maintains status quo,Black Leather Tank,Accepting the impermanence of things,Silver Morpheus with Orange and Red Gradient Lens,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,5,3,9,2,1,1,,Black Arm Pole,,,Alchemy,Shriking Shaded Squares,,,,,,Natural,Light Brown,Short Curly Fade,Heavy Rain,Black Cotton Leggings
88087,Can see around corners,Yes,Unshakable resolve,Always picked first,None,Your significant other's mom loves you,Black Wool Mandarin Trench Coat,Self-induced illusions fade,Black Neo with Black Lens,Patent Black Leather Combat Cuff Boot,Scrappy,8,8,11,8,12,5,1,1,,,,,,,,,,Scowl,,Natural,Black,,Light Rain,Black Cotton Leggings
88088,Can hear a bee's wings,Yes,Steps forward as others flee,Getting the hang of it,None,Nobody's buying it,White Leather Moto Jacket with Black Cotton Crew,Laughing at your mistakes,Black Neo with Mirror Lens,Black Snakeskin Neo Combat Boot,Can put up a fight,2,10,10,5,13,4,1,1,Black Gun,,,,,,Silver Earrings,,,Scowl,,Natural,Light Grey,Short Messy,Light Rain,Black Snakeskin Pants with Buckles
88089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88099,You've got a bad feeling about this,Yes,Steps forward as others flee,A gelatinous blob,None,Could sell ice to an eskimo,Green Leather Longsleeve with Zipper,Accepting the impermanence of things,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,9,11,9,1,13,3,1,1,Katana with Black Handle and White Blade,Silver Submachine Gun,,,,,,,Thick Leather,,Thin,Natural,Dark Brown,Buzz Cut,Light Rain,Black Cotton Leggings
88100,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Could probably convince a small child,White Cotton Tank,Accepting the impermanence of things,Black Neo with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,3,11,10,3,11,3,1,1,Black Gun,Silver Staff,,,Triforce,Alchemy,Black Earrings,,Studded Leather,,,Natural,Light Brown,Messy Updo Bun,Light Rain,Black Cotton Wool Slacks with Buckles
88101,Heightened senses,Yes,Incredible moral fiber,Pretty light on your feet,None,Your significant other's mom loves you,White Cotton Martial Arts Top,Accepting the impermanence of things,Round Black with Black Lens,Black Patent Leather Knee High Boots,Can take a punch,8,11,7,6,11,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Light Brown,Short Pixie,Light Rain,Green Leather Pants with Buckles
88102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88103,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Leather Moto Jacket with Black Cotton Crew,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,6,12,11,3,11,3,1,1,Katana with Black Handle and Silver Blade,,,,,,Black Earrings,,,,,Neon Red,Auburn,Low Ponytail,Light Rain,Green Leather Pants with Buckles
88104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88105,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Black Leather Moto Jacket with White Cotton Crew,Laughing at your mistakes,Translucent Hex with Red Polarized Lens,Red Leather Neo Combat Boot,People get out of your way,3,10,9,4,11,7,1,1,,Black Gun,,,,,"Black Nose, Lip, Forehead",,,Smirk,,White,Black,Buzz Cut,Heavy Rain,Black Cotton Wool Slacks with Buckles
88106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88107,Can hear a bee's wings,Yes,Surprising resilience,Two left feet,None,You're a bit of a charmer,Green Leather Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Red Patent Leather Knee High Boots,Can take a punch,7,11,10,3,8,3,1,1,Phone,Silver Staff,Triforce,,,,,,Studded Leather,,Goatee,Natural,Black,Long Afro,Medium Rain,Black Leather Pants with Buckles
88108,You notice every glitch in the Matrix,Yes,Unshakable resolve,Sleep paralysis,None,Maintains status quo,Black Snakeskin Tunic with Buttons,The veil begins to lift,,Red Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,5,6,17,2,12,2,1,1,,,,Equality Sign,,,,,,Smirk,,Natural,Light Brown,,Medium Rain,Green Cotton Leggings
88109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88110,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,People smile back at you,Charcoal Cotton Longsleeve Crew,You forgot your mantra,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,People get out of your way,6,5,10,3,12,7,1,1,Phone,,,,,,,Leather Choker,Thick Leather,,,Light Purple,Blonde,Pulled Back Short,Light Rain,Black Cotton Wool Slacks with Buckles
88111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88114,Can smell fear,Yes,Quiet confidence,Getting the hang of it,None,People follow you blindly,Black Cotton Martial Arts Top,Reality is seen as it is,Black Morpheus with Dark Mirrored Lens,Green Leather Neo Combat Boot,Scrappy,11,15,14,5,10,5,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,Stubble,Natural,Black,Short Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
88115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88120,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Black Cotton Crewneck Tunic,Laughing at your mistakes,,Patent Black Leather Combat Cuff Boot,Can put up a fight,5,10,11,3,12,4,1,1,,,,,,,,,,Meditative,,Natural,Dark Brown,Long Messy,Heavy Rain,Red Cotton Wool Slacks with Buckles
88121,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Green Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Black Morpheus with Dark Mirrored Lens,Green Leather Neo Combat Boot,Paper hands,6,12,13,3,11,1,1,1,,,,,,,Black Earrings,,,,,Natural,Black,,Medium Rain,Green Leather Pants with Buckles
88122,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Red Wool Mandarin Trench Coat,You have walked the manifold path,,Black Knee High Leather Boots,Paper hands,4,14,11,4,12,1,1,1,Black Short Sai,Katana with White Handle and Silver Blade,,,,,Black Eyebrow Ring,,,Meditative,Thin,Natural,Dark Brown,Pulled Back Short,Light Rain,Black Cotton Leggings
88123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88124,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Others are helpless to deny you,Black Leather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Round Silver with Mirror Lens,Patent Green Leather Combat Cuff Boot,Can take a punch,13,11,12,3,11,3,1,1,,Dark Wood Staff,,,,,,,,,Stubble,Natural,Black,Short Curly Fade,Light Rain,Black Leather Pants with Buckles
88125,Can hear a bee's wings,Yes,You bend reality to your intent,Two left feet,None,Your significant other's mom loves you,Black Leather Trench Coat with Green Cotton Tank,Learning to regulate emotions,,Black Snakeskin Knee High Boots,The gym stops to watch you lift,8,9,10,3,18,8,1,1,,,Circle,,,,,,,Meditative,,Natural,Auburn,Buzz Cut,Light Rain,Black Leather Pants with Buckles
88126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88128,Excellent at reading people,Yes,Last one standing,Two left feet,None,Nobody's buying it,Black Cotton Tunic with Buttons,Learning to regulate emotions,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,I wouldn't mess with you,2,9,8,3,14,6,1,1,,Phone,Equality Sign,,,,"Black Nose, Lip",,,Scowl,,Green,Black,Asymmetrical Bob,Medium Rain,Red Cotton Wool Slacks with Buckles
88129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88131,Can see around corners,Yes,Quiet confidence,A gelatinous blob,None,Maintains status quo,Black Leather Trench Coat with Red Cotton Tank,You have a childlike sense of wonder,Black Wayfarer with Black Lens,Black Knee High Leather Boots,I wouldn't mess with you,5,7,11,1,10,6,1,1,,Black Arm Pole,,,,,,Leather Choker,,,,Natural,Light Brown,Short Curly Fade,Light Rain,Green Cotton Wool Slacks with Buckles
88132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88133,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,Glossophobia,Red Snakeskin Longsleeve Crew,Learning to regulate emotions,,Green Knee High Leather Boots,Can take a punch,4,9,11,2,10,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,Leather Choker,Thick Leather,,,Natural,Black,Medium Curly Bob,Light Rain,Black Patent Leather Pants with Buckles
88134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88135,Can see around corners,Yes,Quiet confidence,Two left feet,None,Glossophobia,Black Cotton Tunic with Buttons,Accepting the impermanence of things,Round Silver with Mirror Lens,Black Patent Leather Knee High Boots,Can put up a fight,4,11,11,3,10,4,1,1,Katana with White Handle and Silver Blade,Silver Staff,,,,,,,,,,Natural,Blonde,Low Ponytail,Heavy Rain,Black Cotton Wool Slacks with Buckles
88136,Can hear a bee's wings,Yes,Last one standing,Two left feet,None,People smile back at you,Green Cotton Longsleeve Crew,Accepting the impermanence of things,,Green Patent Leather Knee High Boots,Paper hands,6,11,10,3,14,1,1,1,Katana with Black Handle and Gold Blade,,,,,,,,,Smirk,Stubble,Natural,Light Brown,Short Pixie,Light Rain,Black Leather Pants with Buckles
88137,Can see around corners,Yes,True grit,Two left feet,None,Maintains status quo,Red Leather Trench Coat with Black Cotton Tank,Self-induced illusions fade,,Black Leather Combat Cuff Boot,I wouldn't mess with you,5,8,11,3,9,6,1,1,Phone,Silver Staff,,,,,Black Earrings,,,Meditative,,Natural,Black,Short Curly Fade,Light Rain,Green Cotton Wool Slacks with Buckles
88138,Can see around corners,Yes,Unshakable resolve,Getting the hang of it,None,Maintains status quo,Green Cotton Longsleeve Crew,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Can take a punch,5,9,11,5,12,3,1,1,,,,,,,,,,,,Light Purple,Blonde,Short Coil,Light Rain,Black Cotton Leggings
88139,Your third eye is open,Yes,True grit,Two left feet,None,People smile back at you,Red Snakeskin Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,White Futurist with Mirror Lens,Black Knee High Leather Boots,Can take a punch,6,10,15,3,9,3,1,1,,Silver Short Sai,,,,,,,,Scowl,,Natural,Auburn,Short Messy,Light Rain,Black Patent Leather Leggins
88140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88141,Heightened senses,Yes,Unshakable resolve,Sleep paralysis,None,Could sell ice to an eskimo,Green Patent Leather Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Green Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,9,10,7,2,12,2,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,Thick Leather,,,Natural,Black,Short Afro Fade,Light Rain,Black Cotton Leggings
88142,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Cotton Crewneck Tunic,Learning to regulate emotions,,Black Patent Leather Knee High Boots,Can take a punch,4,9,10,4,10,3,1,1,Katana with Black Handle and White Blade,Dark Wood Staff,,,,,Silver Earrings,,,,,Natural,Auburn,Short Coil,Medium Rain,Black Cotton Leggings
88143,Can hear a bee's wings,Yes,Quiet confidence,Always picked first,None,Everything is always an option,Black Cotton Tank,You have a childlike sense of wonder,Round Black with Black Lens,Patent Green Leather Combat Cuff Boot,I wouldn't mess with you,12,7,10,8,10,6,1,1,Katana with Black Handle and Silver Blade,,,,,Alchemy,,,Thick Leather,Smirk,,Light Purple,Auburn,Messy Updo Bun,Light Rain,Black Cotton Martial Arts Pants
88144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88145,Excellent at reading people,Yes,True grit,Two left feet,None,Maintains status quo,Green Leather Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,Black Neo with Black Lens,Green Leather Neo Combat Boot,Scrappy,5,11,8,3,9,5,1,1,,Phone,,Intersecting Squares,,,Black Earrings,,,,,Natural,Black,Short Afro Fade,Light Rain,Black Leather Pants with Buckles
88146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88147,Can see around corners,Yes,Unshakable resolve,Getting the hang of it,None,Maintains status quo,Green Cotton Tunic with Buttons,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Can take a punch,5,10,11,5,12,3,1,1,Katana with White Handle and Silver Blade,Black Submachine Gun,,Sierpiński Triangle,,,,,,,,White,Black,Braids,Light Rain,Black Cotton Wool Slacks with Buckles
88148,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,Could probably convince a small child,Black Wool Mandarin Trench Coat,Accepting the impermanence of things,Round Silver with Mirror Lens,Red Snakeskin Combat Cuff Boot,The gym stops to watch you lift,3,11,10,3,12,8,1,1,,Black Arm Pole,,,,,,,,,,Pink,Light Grey,Long Messy,Light Rain,Black Leather Leggings
88149,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,Accepting the impermanence of things,,Red Patent Leather Neo Combat Boot,Paper hands,7,11,10,3,10,1,1,1,,Phone,,,Intersecting Squares,Shaded Circle,,Leather Cuff,Thick Leather,Meditative,Mustache,White,Blonde,Low Ponytail,Heavy Rain,Red Leather Pants with Buckles
88150,Can hear a bee's wings,Yes,Incredible moral fiber,A gelatinous blob,None,People follow you blindly,Black Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,11,10,10,1,11,3,1,1,Black Long Sai,Silver Gun,,,Square,Intersecting Triangles,,Leather Choker,Studded Leather,,,Light Purple,Blonde,Short Curly Fade,Light Rain,Black Cotton Martial Arts Pants
88151,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Getting the hang of it,None,Natural born leader,White Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Black Neo with Black Lens,Black Knee High Leather Boots,Can put up a fight,10,11,12,5,11,4,1,1,,,,,,,Black Earrings,,,Scowl,Thin,Natural,Dark Brown,Buzz Cut,Light Rain,Black Snakeskin Pants with Buckles
88152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88154,Excellent at reading people,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Green Cotton Martial Arts Top,Learning to regulate emotions,White Futurist with Mirror Lens,,Can put up a fight,7,9,8,3,10,4,1,1,Katana with Black Handle and Silver Blade,Silver Staff,,,,,,,,Scowl,Mustache,Natural,Black,Short Curly Fade,Light Rain,Black Cotton Martial Arts Pants
88155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88158,Excellent at reading people,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Cotton Longsleeve Crew,You have walked the manifold path,,Red Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,5,14,8,3,10,2,1,1,,Silver Gun,,,,,,,,Smirk,Stubble,Natural,Light Brown,Long Straight Bangs,Light Rain,Black Cotton Leggings
88159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88169,Heightened senses,Yes,True grit,Sleep paralysis,None,You're a bit of a charmer,Black Cotton Tank,Accepting the impermanence of things,White Futurist with Mirror Lens,Green Leather Combat Cuff Boot,Can take a punch,7,11,7,2,9,3,1,1,,,,,,Circle,,,,,Stubble,Natural,Light Brown,Buzz Cut,Light Rain,Black Cotton Martial Arts Pants
88170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88171,Can hear a heartbeat a mile away,Yes,Steps forward as others flee,Two left feet,None,You're a bit of a charmer,Black Leather Trench Coat with White Cotton Tank,You know the sound of one hand clapping,Black Neo with Black Lens,Green Leather Combat Cuff Boot,People get out of your way,7,13,12,3,13,7,1,1,Katana with Black Handle and Silver Blade,,,Equality Sign,,,"Black Nose, Lip, Forehead",,,,Stubble,Light Blue,Black,Short Curly Fade,Light Rain,Green Cotton Wool Slacks with Buckles
88172,Can see around corners,Yes,Steps forward as others flee,Sleep paralysis,None,You're a bit of a charmer,Black Cotton Tunic with Buttons,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,You come in like a wrecking ball,7,11,11,2,13,11,1,1,,,,,,,,Leather Choker,,,,Natural,Auburn,,Light Rain,Black Leather Pants with Buckles
88173,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Leather Tank,Self-induced illusions fade,,Black Knee High Leather Boots,Can stop a helicopter from taking off,7,8,10,4,10,13,1,1,Phone,,,,Intersecting Triangles,Triple Shaded Squares,,,Studded Leather,Scowl,,Natural,Black,Short Coil,Heavy Rain,Green Leather Leggings
88174,Can see around corners,Yes,Unshakable resolve,A gelatinous blob,None,Your significant other's mom loves you,Green Snakeskin Moto Jacket with Black Cotton Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,I wouldn't mess with you,8,10,11,1,12,6,1,1,Phone,,,,,,,,,,,Light Blue,Light Brown,Long Messy,Medium Rain,Black Cotton Leggings
88175,Can hear a bee's wings,Yes,Quiet confidence,Abnormal flexibility,None,People smile back at you,Black Leather Longsleeve with Zipper,Appreciation for the complexity of human behavior,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,6,12,10,9,10,3,1,1,,Silver Gun,,,,,,,Thick Leather,,,Natural,Black,,Medium Rain,Green Cotton Leggings
88176,Can see around corners,Yes,True grit,Two left feet,None,People smile back at you,White Cotton Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Scrappy,6,10,11,3,9,5,1,1,,,Intersecting Triangles,,Equality Sign,Moon Patterns,Black Erl,,,Meditative,,Natural,Black,Long Messy,Heavy Rain,Black Leather Leggings
88177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88179,Time slows for you,Yes,Quiet confidence,A gelatinous blob,None,Could probably convince a small child,Green Cotton Longsleeve Crew,Laughing at your mistakes,,Green Leather Combat Cuff Boot,I wouldn't mess with you,3,10,16,1,10,6,1,1,,Phone,,,,,"Black Nose, Lip",,,,Goatee,Natural,Light Brown,Low Ponytail,Light Rain,Black Cotton Leggings
88180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88181,Can see over the horizon,Yes,Can eat just one potato chip,Two left feet,None,Your significant other's mom loves you,Black Leather Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,10,13,3,15,2,1,1,,Katana with Black Handle and Silver Blade,,,Triforce,Moon Patterns,,,,,,Natural,Dark Brown,Faux Hawk,Medium Rain,Black Cotton Martial Arts Pants
88182,Can hear a bee's wings,Yes,Unshakable resolve,Sleep paralysis,None,Your significant other's mom loves you,Charcoal Cotton Longsleeve Crew,Laughing at your mistakes,Black Neo with Black Lens,Black Leather Neo Combat Boot,Can take on five enemies at once,8,10,10,2,12,9,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,,,,,,Leather Choker,,,,Light Blue,Black,Bob with Fringes,Light Rain,Black Leather Pants with Buckles
88183,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Appreciation for the complexity of human behavior,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,12,10,3,11,4,1,1,Phone,Phone,,,,,Black Earrings,,,,,White,Light Grey,Short Messy,Heavy Rain,Red Cotton Leggings
88184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
