,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
3181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195,Can see around corners,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Leather Moto Jacket with Black Patent Leather Crew,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,5,12,11,3,10,3,1,1,,Katana with White Handle and Silver Blade,,,,,Black Earrings,,,,,Natural,Dark Brown,Short Coil,Medium Rain,Black Leather Pants with Buckles
3196,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Green Leather Moto Jacket with Charcoal Cotton Crew,Appreciation for the complexity of human behavior,,Red Leather Neo Combat Boot,Can take on five enemies at once,4,12,10,4,11,9,1,1,Gold Staff,Phone,Triangle,,,,Black Earrings,,,Smirk,,Natural,Dark Brown,Short Messy,Medium Rain,White Cotton Wool Slacks with Buckles
3197,Excellent at reading people,Yes,Incredible moral fiber,Sleep paralysis,None,Could sell ice to an eskimo,White Cotton Mandarin Tunic,Accepting the impermanence of things,Round Black with Black Lens,Black Knee High Leather Boots,Can take a punch,9,11,8,2,11,3,1,1,,Dark Wood Staff,,,,,,Leather Choker,,,Thin,Natural,Auburn,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
3198,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,You're a bit of a charmer,Black Leather Longsleeve with Zipper,Laughing at your mistakes,Round Black with Black Lens,Red Leather Combat Cuff Boot,Can put up a fight,7,10,10,5,9,4,1,1,Phone,Black Arm Pole,,Square,,,Black Earrings,,Studded Leather,,Mustache,Natural,Dark Brown,Short Updo,Medium Rain,Red Cotton Wool Slacks with Buckles
3199,Can see around corners,Yes,True grit,Always picked first,None,Your significant other's mom loves you,Black Leather Moto Jacket with Green Cotton Crew,Laughing at your mistakes,,Green Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,8,10,11,8,9,2,1,1,,,,Interlocking Circles,,,Black Earrings,,,,,Light Blue,Light Brown,Pulled Back Short,Medium Rain,Red Cotton Leggings
3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Abnormal flexibility,None,You're a bit of a charmer,Charcoal Leather Longsleeve Crew,Accepting the impermanence of things,,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,7,11,12,9,12,2,1,1,,,,,,,,,Thick Leather,Smirk,Stubble,Natural,Black,Medium Curly Bob,Light Rain,Green Cotton Wool Slacks with Buckles
3204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,Can see around corners,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Charcoal Leather Longsleeve Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,People get out of your way,8,9,11,4,13,7,1,1,,,,,,,"Gold Nose, Lip",,Studded Leather,,,Natural,Light Brown,Medium Curly Bob,Light Rain,Green Cotton Martial Arts Pants
3207,You've got a bad feeling about this,Yes,Surprising resilience,Always picked first,None,You're a bit of a charmer,Green Cotton Tank,Accepting the impermanence of things,Black Neo with Black Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,7,11,9,8,8,4,1,1,,Black Gun,,,Borromean Rings,,,,,Scowl,Stubble,Pink,Black,Faux Hawk,Medium Rain,Green Leather Leggings
3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,People smile back at you,Green Cotton Tank,You know the sound of one hand clapping,,Black Knee High Leather Boots,Can put up a fight,6,13,10,3,10,4,1,1,Phone,Katana with Black Handle and Silver Blade,Triforce,,Triangle,Interlocking Circles,Silver Nose and Lip Rings,,,Smirk,,Natural,Black,Short Pixie,Light Rain,Red Cotton Leggings
3210,Can see around corners,Yes,True grit,A gelatinous blob,None,You're a bit of a charmer,White Cotton Tunic with Buttons,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,8,11,1,9,4,1,1,,,,,,,Silver Nose and Lip Rings,,,Smirk,,Light Purple,Dark Brown,Long Straight Bangs,Medium Rain,Black Leather Pants with Buckles
3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,Can see around corners,Yes,Can eat just one potato chip,Two left feet,None,People follow you blindly,Green Cotton Tunic with Buttons,Laughing at your mistakes,3D Glasses,Green Snakeskin Combat Cuff Boot,Can take a punch,11,10,11,3,15,3,1,1,Phone,,,,,,Black Earrings,,,,,Natural,Light Brown,Messy Updo Bun,Light Rain,Black Cotton Leggings
3213,Can see around corners,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Cotton Tunic with Buttons,Laughing at your mistakes,Black Futurist with Black Lens,White Leather Combat Cuff Boot,Can put up a fight,8,10,11,4,9,4,1,1,,,,,,,,,,Scowl,Mustache,Natural,Black,Medium Curly Bob,Medium Rain,Black Cotton Wool Slacks with Buckles
3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220,You've got a bad feeling about this,Yes,Reluctant volunteer,Running circles around enemies,None,You're a bit of a charmer,White Cotton Martial Arts Top,Laughing at your mistakes,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Scrappy,7,10,9,7,5,5,1,1,,Katana with Black Handle and White Blade,,,,,,,,,,Natural,Auburn,Short Pixie,Medium Rain,Black Cotton Martial Arts Pants
3221,Can hear a bee's wings,Yes,Incredible moral fiber,Running circles around enemies,None,You're a bit of a charmer,Green Cotton Tank,Accepting the impermanence of things,,Red Patent Leather Neo Combat Boot,Scrappy,7,11,10,7,11,5,1,1,,,,,Valknut,Circle,,,,,,Light Blue,Light Brown,Long Messy,Medium Rain,Black Cotton Leggings
3222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,People follow you blindly,Red Cotton Tank,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,11,11,11,3,11,4,1,1,,Katana with Black Handle and Silver Blade,,,Borromean Rings,Circle,"Black Nose, Lip",Leather Choker,Studded Leather,,Thin,Natural,Blonde,Braids,Light Rain,Black Cotton Wool Slacks with Buckles
3225,Can see over the horizon,Yes,Surprising resilience,Pretty light on your feet,None,People smile back at you,Black Patent Leather Longsleeve Crew,Laughing at your mistakes,Round Black with Black Lens,White Leather Combat Cuff Boot,The gym stops to watch you lift,6,10,13,6,8,8,1,1,,Silver Arm Pole,,,,,,,Thick Leather,,,Natural,Black,Pulled Back Short,Medium Rain,Black Cotton Leggings
3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228,Can see around corners,Yes,Surprising resilience,Running circles around enemies,None,Your significant other's mom loves you,Green Cotton Martial Arts Top,Accepting the impermanence of things,,,Can take a punch,8,11,11,7,8,3,1,1,Black Shotgun,,,,,,Black Earrings,,,Smirk,,Natural,Black,Short Messy,Medium Rain,Black Cotton Martial Arts Pants
3229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240,Can see around corners,Yes,True grit,Two left feet,None,Maintains status quo,Charcoal Leather Longsleeve Crew,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Scrappy,5,11,11,3,9,5,1,1,Katana with Black Handle and Silver Blade,,,,,,,Leather Choker,,,,Natural,Auburn,Short Messy,Heavy Rain,Black Leather Pants with Buckles
3241,Can see around corners,Yes,Unshakable resolve,Two left feet,None,You inspire the people of Zion,Green Snakeskin Moto Jacket with Red Leather Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,White Leather Neo Combat Boot,Can take on five enemies at once,18,10,11,3,12,9,1,1,,,,,,,,,,,,Natural,Light Brown,Medium Curly Bob,Medium Rain,Black Cotton Leggings
3242,Your third eye is open,Yes,Quiet confidence,Getting the hang of it,None,Maintains status quo,Black Leather Moto Jacket with Black Patent Leather Crew,Self-induced illusions fade,Black Neo with Black Lens,Green Black Patent Leather Neo Combat Boot,Can take a punch,5,8,15,5,10,3,1,1,Katana with White Handle and Silver Blade,Black Short Sai,,,,,,,,Smirk,,Natural,Black,Buzz Cut,Medium Rain,Black Leather Pants with Buckles
3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,You've got a bad feeling about this,Yes,Incredible moral fiber,Always picked first,None,Your significant other's mom loves you,Black Leather Moto Jacket with Charcoal Cotton Crew,Learning to regulate emotions,Black Futurist with Black Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,8,9,9,8,11,2,1,1,Black Short Sai,Black Gun,,,,,,,,,,Natural,Light Grey,Long Straight Bangs,Medium Rain,Green Cotton Wool Slacks with Buckles
3246,The world has come into focus,Yes,Can eat just one potato chip,Astonishing acrobatics,None,Maintains status quo,Black Cotton Longsleeve Crew,Learning to regulate emotions,Round Silver with Mirror Lens,Black Leather Combat Cuff Boot,Can put up a fight,5,9,5,10,15,4,1,1,,,,,,,Black Earrings,,Thick Leather,,,Natural,Light Brown,Pulled Back Short,Light Rain,White Cotton Martial Arts Pants
3247,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Could sell ice to an eskimo,Green Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Reality is seen as it is,,Black Leather Combat Cuff Boot,Paper hands,9,15,12,3,11,1,1,1,Black Gun,,,,,,Black Earrings,,,Meditative,,Natural,Black,Messy Updo Bun,Medium Rain,Green Leather Leggings
3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Leather Moto Jacket with Black Leather Crew,Laughing at your mistakes,,Red Leather Neo Combat Boot,Paper hands,8,10,11,3,11,1,1,1,,,,,,,,,,Meditative,,Pink,Black,Short Coil,Medium Rain,Red Cotton Leggings
3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3254,The world has come into focus,Yes,People think of you in their time of need,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,White Snakeskin Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,I wouldn't mess with you,5,11,5,4,17,6,1,1,,,,,,,,,,Scowl,Mustache,Natural,Dark Brown,Medium Curly Bob,Light Rain,Green Cotton Wool Slacks with Buckles
3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3273,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Red Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,6,10,10,4,11,4,1,1,Phone,Phone,,,,,,,,Scowl,,Light Blue,Black,Buzz Cut,Light Rain,Black Cotton Leggings
3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Leather Trench Coat with Black Cotton Tank,Learning to regulate emotions,,Black Patent Leather Neo Combat Boot,Can take a punch,11,9,12,4,11,3,1,1,Phone,,,,,,Black Eyebrow Ring,,,,Thin,Natural,Auburn,Short Curly Fade,Medium Rain,Black Leather Pants with Buckles
3280,Can smell fear,Yes,Incredible moral fiber,A gelatinous blob,None,Glossophobia,Black Leather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,,Patent Black Leather Combat Cuff Boot,Can take a punch,4,10,14,1,11,3,1,1,,Black Gun,,,,,Black Erl,,,,,Natural,Dark Brown,Long Straight Bangs,Medium Rain,Black Cotton Leggings
3281,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Even you don't believe you,Red Leather Trench Coat with Black Cotton Oxford and Red Tie,The center of your own private universe,,Red Leather Combat Cuff Boot,Paper hands,1,4,10,3,10,1,1,1,Katana with Black Handle and White Blade,,,,,,,,,,,Natural,Dark Brown,Short Messy,Light Rain,Green Cotton Wool Slacks with Buckles
3282,Can see around corners,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Cotton Martial Arts Top,Laughing at your mistakes,,Red Leather Combat Cuff Boot,Can put up a fight,5,10,11,3,10,4,1,1,,,,,,,,,,,Stubble,White,Blonde,Low Ponytail,Medium Rain,Green Patent Leather Pants with Buckles
3283,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You win without playing,Red Cotton Mandarin Tunic,Laughing at your mistakes,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Can take a punch,14,10,11,4,11,3,1,1,,Black Long Sai,,,,,,,,,,Natural,Light Brown,Buzz Cut,Medium Rain,Green Leather Leggings
3284,Can hear a bee's wings,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Leather Mandarin Trench Coat,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Can put up a fight,6,12,10,4,13,4,1,1,,Silver Arm Pole,,,,,,,,,,Natural,Auburn,Short Afro Fade,Medium Rain,Green Cotton Wool Slacks with Buckles
3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286,Can hear a heartbeat a mile away,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Cotton Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Paper hands,7,10,12,4,10,1,1,1,Silver Short Sai,,,,,Borromean Rings,,,Studded Leather,,,Pink,Light Brown,Short Updo,Medium Rain,Black Cotton Martial Arts Pants
3287,Can see around corners,Yes,Quiet confidence,Two left feet,None,People smile back at you,Charcoal Cotton Longsleeve Crew,Stuck in your own head,,Black Snakeskin Knee High Boots,Scrappy,6,3,11,3,10,5,1,1,,,,,,,,,Thick Leather,Scowl,,Natural,Dark Brown,Short Coil,Light Rain,Black Leather Pants with Buckles
3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,Can see over the horizon,Yes,Incredible moral fiber,Sleep paralysis,None,Could sell ice to an eskimo,Black Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can take a punch,9,10,13,2,11,3,1,1,,,,,,,,,,Meditative,,Natural,Dark Brown,Long Straight Bangs,Heavy Rain,Black Cotton Leggings
3295,You've got a bad feeling about this,Yes,Incredible moral fiber,Pretty light on your feet,None,Could sell ice to an eskimo,Black Cotton Longsleeve Crew,Reality is seen as it is,,Black Leather Neo Combat Boot,Can take a punch,9,15,9,6,11,3,1,1,,,,,,,,,Thick Leather,,Stubble,Natural,Dark Brown,Long Straight Bangs,Medium Rain,Black Cotton Wool Slacks with Buckles
3296,You've got a bad feeling about this,Yes,Surprising resilience,Two left feet,None,Maintains status quo,Green Cotton Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Green Knee High Leather Boots,Your grandma beats you at arm-wrestling,5,11,9,3,8,2,1,1,Katana with White Handle and Silver Blade,Black Gun,,,Borromean Rings,Alchemy,,,,,,Natural,Black,Short Curly Fade,Light Rain,Black Cotton Leggings
3297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,You've got a bad feeling about this,Yes,Steps forward as others flee,A gelatinous blob,None,Even you don't believe you,Green Cotton Tank,Laughing at your mistakes,Round Black with Black Lens,Black Leather Combat Cuff Boot,I wouldn't mess with you,1,10,9,1,13,6,1,1,,,,,Interlocking Circles,Shriking Shaded Squares,"Black Nose, Lip",,,Scowl,,Natural,Black,Faux Hawk,Medium Rain,Red Cotton Wool Slacks with Buckles
3313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,Can see over the horizon,Yes,Quiet confidence,Getting the hang of it,None,Natural born leader,Red Leather Tank,Appreciation for the complexity of human behavior,Black Hex with Purple Polarized Lens,White Leather Combat Cuff Boot,Scrappy,10,12,13,5,10,5,1,1,,,,Equality Sign,,Shaded Moon Patterns,,,,,,Natural,Black,Asymmetrical Bob,Medium Rain,Black Cotton Martial Arts Pants
3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317,Can hear a bee's wings,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Red Cotton Martial Arts Top,Laughing at your mistakes,,,Can take a punch,8,10,10,4,9,3,1,1,Phone,Dark Wood Staff,Intersecting Squares,,,,,,,,,Natural,Auburn,Short Curly Fade,Light Rain,Black Cotton Martial Arts Pants
3318,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Cotton Mandarin Tunic,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Scrappy,7,11,11,4,10,5,1,1,Black Long Sai,Black Long Sai,,,,,,Leather Cuff,,,,Natural,Light Grey,Long Messy,Heavy Rain,Green Snakeskin Pants with Buckles
3319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,Can see around corners,Yes,Unshakable resolve,A gelatinous blob,None,Glossophobia,Black Cotton Longsleeve Crew,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Can take a punch,4,9,11,1,12,3,1,1,Black Long Sai,Katana with Black Handle and Silver Blade,Triangle,,,,,,,Meditative,Stubble,Natural,Blonde,Short Afro Fade,Light Rain,Red Cotton Martial Arts Pants
3324,Can smell fear,Yes,Incredible moral fiber,Sleep paralysis,None,People smile back at you,Black Leather Tunic with Buttons,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,6,10,14,2,11,3,1,1,Katana with Black Handle and White Blade,Phone,,,,,Black Earrings,,,,Thin,Natural,Light Brown,Short Afro Fade,Light Rain,Black Leather Pants with Buckles
3325,Can hear a bee's wings,Yes,Steps forward as others flee,Always picked first,None,Maintains status quo,Black Patent Leather Tank,Laughing at your mistakes,,Black Knee High Leather Boots,Can take a punch,5,10,10,8,13,3,1,1,,Phone,,,Shaded Triangle,Alchemy,Silver Nose and Lip Rings,,,Meditative,,Natural,Black,,Heavy Rain,Black Cotton Wool Slacks with Buckles
3326,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Could sell ice to an eskimo,Green Wool Mandarin Trench Coat,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Green Leather Neo Combat Boot,I wouldn't mess with you,9,12,9,3,11,6,1,1,,Katana with White Handle and Silver Blade,,,,,Black Earrings,,,,,Natural,Auburn,Buzz Cut,Medium Rain,Black Leather Pants with Buckles
3327,Excellent at reading people,Yes,Steps forward as others flee,Two left feet,None,Maintains status quo,Green Patent Leather Moto Jacket with Green Leather Crew,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Green Leather Combat Cuff Boot,Can take a punch,5,12,8,3,13,3,1,1,,,,,,,,,,Smirk,Goatee,Natural,Black,Short Sideswept Fringe,Light Rain,Black Leather Leggings
3328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,Your significant other's mom loves you,Black Leather Moto Jacket with Black Leather Crew,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,8,12,10,5,9,4,1,1,Phone,Gold Submachine Gun,,,,,,,,Scowl,Stubble,Natural,Light Brown,Medium Curly Bob,Heavy Rain,Black Cotton Wool Slacks with Buckles
3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3334,You've got a bad feeling about this,Yes,People think of you in their time of need,Sleep paralysis,None,People smile back at you,White Cotton Longsleeve Crew,Accepting the impermanence of things,,Black Patent Leather Neo Combat Boot,Can take a punch,6,11,9,2,17,3,1,1,Katana with White Handle and Silver Blade,Phone,,,,,,,,Smirk,,Natural,Blonde,Short Sideswept Fringe,Light Rain,Red Cotton Wool Slacks with Buckles
3335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Cotton Mandarin Tunic,The veil begins to lift,Black Wayfarer with Black Lens,Black Snakeskin Combat Cuff Boot,Can take a punch,5,6,11,4,10,3,1,1,Dark Wood Staff,,,,,,Black Earrings,,,Smirk,,Natural,Dark Brown,Short Afro Fade,Light Rain,Black Leather Leggings
