,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
17679,You see the world as code,Yes,Quiet confidence,Pretty light on your feet,None,Even you don't believe you,Black Leather Longsleeve with Zipper,You have walked the manifold path,Black Wayfarer with Black Lens,Green Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,1,14,18,6,10,2,1,1,,Katana with Black Handle and Gold Blade,,,,,,,,,,White,Blonde,Pulled Back Short,Light Rain,Black Cotton Martial Arts Pants
17680,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Could win a presidency without a political background,Green Leather Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,Black Neo with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,15,11,10,3,11,4,1,1,,Phone,,,,,Silver Earrings,,,,,Natural,Black,Short Afro Fade,Medium Rain,Black Patent Leather Leggins
17681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17682,Can hear a heartbeat a mile away,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Patent Leather Mandarin Tunic,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,People get out of your way,5,11,12,4,10,7,1,1,,Black Arm Pole,,,,,"Black Nose, Lip",,,,Stubble,Natural,Dark Brown,Messy Updo Bun,Medium Rain,Black Leather Leggings
17683,Can see around corners,Yes,Surprising resilience,Sleep paralysis,None,Maintains status quo,Green Cotton Tank,You know the sound of one hand clapping,,Black Leather Combat Cuff Boot,Can take a punch,5,13,11,2,8,3,1,1,,,,,,Sierpiński Triangle,,Leather Cuff,Studded Leather,,,Natural,Black,Long Afro,Medium Rain,Black Cotton Wool Slacks with Buckles
17684,Can hear a bee's wings,Yes,Steps forward as others flee,Pretty light on your feet,None,People smile back at you,Red Leather Longsleeve with Zipper,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Red Knee High Leather Boots,Can take a punch,6,11,10,6,13,3,1,1,Silver Staff,Dark Wood Staff,,Borromean Rings,,,,,Thick Leather,,,Light Purple,Black,Pulled Back Short,Light Rain,White Cotton Wool Slacks with Buckles
17685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17686,Can see around corners,Yes,True grit,Two left feet,None,People smile back at you,Black Leather Trench Coat with Green Leather Tank,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Can put up a fight,6,11,11,3,9,4,1,1,,Black Arm Pole,,,,,,,,Meditative,,Natural,Blonde,Short Updo,Medium Rain,Red Leather Pants with Buckles
17687,Can see over the horizon,Yes,Incredible moral fiber,Pretty light on your feet,None,People follow you blindly,Black Leather Longsleeve with Zipper,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,11,10,13,6,11,2,1,1,Phone,Black Submachine Gun,,Interlocking Circles,,,,,,Scowl,,Natural,Dark Brown,Faux Hawk,Heavy Rain,Black Cotton Leggings
17688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17689,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Even you don't believe you,Black Patent Leather Trench Coat with Green Cotton Tank,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,1,10,13,3,11,3,1,1,Dark Wood Staff,Silver Arm Pole,Circle,,,,Black Earrings,,,,,Pink,Light Brown,Low Ponytail,Light Rain,Black Patent Leather Leggins
17690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17692,You've got a bad feeling about this,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Cotton Martial Arts Top,Accepting the impermanence of things,,Green Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,8,11,9,4,8,2,1,1,,Black Shotgun,Circle,,,,,,,Smirk,,Natural,Light Brown,Pulled Back Short,Medium Rain,Black Leather Leggings
17693,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,Maintains status quo,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black Futurist with Black Lens,Black Leather Neo Combat Boot,Can take a punch,5,11,11,2,11,3,1,1,,Phone,,Shaded Triangle,,,,,,Smirk,,White,Black,Short Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
17694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17696,You've got a bad feeling about this,Yes,Steps forward as others flee,A gelatinous blob,None,Maintains status quo,Black Leather Moto Jacket with Red Cotton Crew,Learning to regulate emotions,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,The gym stops to watch you lift,5,9,9,1,13,8,1,1,,,,,,,Black Earrings,,,,,Natural,Light Grey,Short Afro Fade,Light Rain,Green Cotton Leggings
17697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17698,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,Black Patent Lather Trench Coat with Black Cotton Oxford and White Tie,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Green Knee High Leather Boots,Can take a punch,7,12,11,2,10,3,1,1,Black Short Sai,,,,,,,,,,,Natural,Blonde,Short Curly Fade,Light Rain,Black Leather Leggings
17699,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Tank,You know the sound of one hand clapping,,Black Patent Leather Knee High Boots,Scrappy,7,13,10,4,11,5,1,1,Katana with White Handle and Silver Blade,Black Submachine Gun,,Sierpiński Triangle,,,,,,Smirk,,Natural,Dark Brown,Short Sideswept Fringe,Heavy Rain,Black Cotton Wool Slacks with Buckles
17700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17702,Can see over the horizon,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Red Patent Leather Trench Coat with Black Snakeskin Tank,Eckhart Tolle has you on speed dial,Black and Gold Wayfarer with Black Lens,Green Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,17,13,4,11,2,1,1,,,,,,,,Leather Cuff,,Scowl,Mustache,Pink,Light Brown,Short Coil,Light Rain,Black Cotton Leggings
17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17704,You've got a bad feeling about this,Yes,Quiet confidence,Always picked first,None,Could probably convince a small child,Black Leather Mandarin Tunic,Laughing at your mistakes,,Black Snakeskin Combat Cuff Boot,The gym stops to watch you lift,3,10,9,8,10,8,1,1,Black Gun,Katana with White Handle and Silver Blade,Intersecting Triangles,,,,"Black Nose, Lip",,,,,Natural,Black,Medium Curly Bob,Medium Rain,Black Cotton Wool Slacks with Buckles
17705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17709,Can smell fear,Yes,Incredible moral fiber,Can walk on walls,None,You're a bit of a charmer,Black Leather Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,7,10,14,14,11,2,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,Triangle,Equality Sign,Square,Triforce,"Black Nose, Lip, Forehead",,,Scowl,,White,Black,Long Straight Bangs,Heavy Rain,Black Cotton Martial Arts Pants
17710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17712,Can hear a bee's wings,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Cotton Mandarin Tunic,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Can put up a fight,5,10,10,4,13,4,1,1,Katana with Black Handle and Silver Blade,Black Gun,,,,,,Leather Cuff,,,,Light Purple,Light Grey,Short Messy,Heavy Rain,Red Cotton Wool Slacks with Buckles
17713,Nothing gets past you,Yes,Surprising resilience,Two left feet,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,7,12,6,3,8,3,1,1,,Phone,,,,,,,,,Stubble,Light Blue,Light Brown,Short Curly Fade,Medium Rain,Green Cotton Wool Slacks with Buckles
17714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17717,Can smell fear,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Patent Leather Moto Jacket with Black Snakeskin Crew,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Can put up a fight,5,9,14,4,11,4,1,1,Black Long Sai,Katana with Black Handle and Silver Blade,,,,,Silver Earrings,,,Scowl,,Natural,Blonde,Short Afro Fade,Light Rain,Black Cotton Leggings
17718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17722,Can see around corners,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Cotton Martial Arts Top,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Red Leather Neo Combat Boot,People get out of your way,9,10,11,4,13,7,1,1,,,,,,,,,,,Goatee,Pink,Light Grey,Low Ponytail,Heavy Rain,Black Leather Pants with Buckles
17723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17728,You've got a bad feeling about this,Yes,Incredible moral fiber,Getting the hang of it,None,Glossophobia,Black Leather Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Paper hands,4,11,9,5,11,1,1,1,Silver Gun,Black Arm Pole,,,,,,,,,,Natural,Black,Faux Hawk,Heavy Rain,Black Cotton Wool Slacks with Buckles
17729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17731,Can see around corners,Yes,Last one standing,Running circles around enemies,None,Maintains status quo,Black Leather Moto Jacket with Charcoal Cotton Crew,Laughing at your mistakes,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,10,11,7,14,2,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,Interlocking Circles,,,,"Black Nose, Lip",,,,Beard,Natural,Light Brown,Long Straight Bangs,Medium Rain,White Cotton Wool Slacks with Buckles
17732,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Green Cotton Mandarin Tunic,You have walked the manifold path,,Green Leather Combat Cuff Boot,Can put up a fight,6,14,10,2,10,4,1,1,Phone,,,,,,Silver Earrings,,,,Thin,Natural,Black,Short Curly Fade,Heavy Rain,Black Leather Pants with Buckles
17733,Can see around corners,Yes,Incredible moral fiber,Pretty light on your feet,None,Could sell ice to an eskimo,Black Leather Tank,Self-induced illusions fade,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Scrappy,9,8,11,6,11,5,1,1,Katana with Black Handle and White Blade,Katana with White Handle and Silver Blade,Intersecting Squares,,,Alchemy,,,Thick Leather,Scowl,,Natural,Light Brown,Braids,Medium Rain,Red Cotton Martial Arts Pants
17734,Can see over the horizon,Yes,Steps forward as others flee,Two left feet,None,Maintains status quo,Black Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,Laughing at your mistakes,Black Neo with Black Lens,Green Knee High Leather Boots,Scrappy,5,10,13,3,13,5,1,1,,,,,,,,,,Scowl,,Natural,Dark Brown,Short Coil,Light Rain,White Snakeskin Pants with Buckles
17735,Can hear a bee's wings,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Red Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,6,11,10,4,12,4,1,1,Phone,,,,,,,,,,,Natural,Black,Buzz Cut,Medium Rain,Green Cotton Wool Slacks with Buckles
17736,Can see around corners,Yes,Surprising resilience,Sleep paralysis,None,Glossophobia,Green Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,Round Black with Black Lens,Black Snakeskin Combat Cuff Boot,Can take a punch,4,12,11,2,8,3,1,1,,Phone,,,,,,,,Smirk,,Natural,Blonde,,Light Rain,Green Cotton Leggings
17737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17740,Can't find your way out of a wet paper bag,Yes,Quiet confidence,Pretty light on your feet,None,Nobody's buying it,Black Leather Trench Coat with Black Leather Tank,Appreciation for the complexity of human behavior,Round Black with Black Lens,Red Leather Neo Combat Boot,Can put up a fight,2,12,1,6,10,4,1,1,Black Long Sai,Silver Staff,,,,,,,,Scowl,,Neon Red,Light Grey,Medium Curly Bob,Light Rain,Black Leather Pants with Buckles
17741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17742,Can smell fear,Yes,Incredible moral fiber,Getting the hang of it,None,Nobody's buying it,Black Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,2,10,14,5,11,3,1,1,Dark Wood Staff,Phone,,Interlocking Circles,Alchemy,Moon Patterns,,,Thick Leather,Scowl,,Natural,Light Brown,Low Ponytail,Light Rain,Black Cotton Martial Arts Pants
17743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745,Nothing gets past you,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Cotton Martial Arts Top,Laughing at your mistakes,Round Silver with Mirror Lens,Black Knee High Leather Boots,Can take a punch,8,10,6,4,10,3,1,1,Dark Wood Staff,Silver Gun,,,,,Black Earrings,,,Smirk,Stubble,Natural,Black,Messy Updo Bun,Light Rain,Black Cotton Wool Slacks with Buckles
17746,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,Could win a presidency without a political background,White Leather Moto Jacket with White Patent Leather Crew,Self-induced illusions fade,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,15,8,10,3,12,2,1,1,Phone,Black Long Sai,,,,,,,,Scowl,,Pink,Dark Brown,Short Coil,Light Rain,Red Leather Pants with Buckles
17747,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Green Patent Leather Moto Jacket with Charcoal Snakeskin Crew,Appreciation for the complexity of human behavior,Silver Morpheus with Orange and Red Gradient Lens,Black Knee High Leather Boots,Paper hands,4,12,9,3,11,1,1,1,Phone,,,,,,,,,,,Natural,Light Brown,Short Pixie,Light Rain,Red Snakeskin Pants with Buckles
17748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17759,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Your significant other's mom loves you,Green Cotton Martial Arts Top,You know the sound of one hand clapping,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Scrappy,8,13,10,3,10,5,1,1,,Phone,Alchemy,,,,,,,,Stubble,Natural,Black,Long Straight Bangs,Light Rain,Black Cotton Martial Arts Pants
17760,Heightened senses,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Black Leather Moto Jacket with Black Cotton Crew,Reality is seen as it is,,Patent Green Leather Combat Cuff Boot,Can put up a fight,3,15,7,4,11,4,1,1,,Phone,Shaded Circle,,,,Silver Earrings,,,Meditative,,Yellow,Dark Brown,Messy Updo Bun,Medium Rain,Red Cotton Wool Slacks with Buckles
17761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17764,Can hear a bee's wings,Yes,Surprising resilience,Getting the hang of it,None,Glossophobia,Black Leather Moto Jacket with Black Cotton Crew,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can take a punch,4,12,10,5,8,3,1,1,Katana with Black Handle and Gold Blade,,,,,,,,,,,Natural,Light Grey,Short Messy,Heavy Rain,Black Cotton Leggings
17765,Can see around corners,Yes,True grit,Sleep paralysis,None,Your significant other's mom loves you,Black Cotton Longsleeve with Zipper,Accepting the impermanence of things,Round Black with Black Lens,White Knee High Leather Boots,Can take a punch,8,11,11,2,9,3,1,1,,Black Short Sai,,,,,,,Thick Leather,,Stubble,Pink,Blonde,Short Coil,Light Rain,Red Cotton Wool Slacks with Buckles
17766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17767,Can hear a heartbeat a mile away,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Leather Moto Jacket with Black Leather Crew,Laughing at your mistakes,Black Futurist with Black Lens,Black Patent Leather Neo Combat Boot,I wouldn't mess with you,6,10,12,4,10,6,1,1,,,Shaded Circle,,,,Black Earrings,,,,,Natural,Dark Brown,Faux Hawk,Light Rain,Black Leather Pants with Buckles
17768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17769,Can hear a heartbeat a mile away,Yes,Steps forward as others flee,Sleep paralysis,None,Glossophobia,White Wool Mandarin Trench Coat,Appreciation for the complexity of human behavior,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,4,12,12,2,13,4,1,1,,Black Gun,,,,,,,,,,Light Purple,Dark Brown,Buzz Cut,Light Rain,Black Cotton Wool Slacks with Buckles
17770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17771,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Leather Moto Jacket with Black Cotton Crew,Reality is seen as it is,,Red Knee High Leather Boots,Can put up a fight,6,15,10,3,11,4,1,1,,Black Gun,,,,,,,,Smirk,Goatee,Natural,Light Grey,Short Sideswept Fringe,Light Rain,Red Cotton Wool Slacks with Buckles
17772,You've got a bad feeling about this,Yes,Leads when no one else will,Always picked first,None,Others are helpless to deny you,Red Patent Leather Mandarin Trench Coat,Self-induced illusions fade,,White Leather Neo Combat Boot,Can take a punch,13,8,9,8,16,3,1,1,Katana with Black Handle and Silver Blade,Katana with White Handle and Silver Blade,,,,,Gold Eyebrow Ring,,,,Stubble,Pink,Dark Brown,Short Messy,Light Rain,Green Leather Leggings
17773,Excellent at reading people,Yes,Quiet confidence,Getting the hang of it,None,People follow you blindly,Charcoal Cotton Longsleeve Crew,Learning to regulate emotions,,Black Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,11,9,8,5,10,2,1,1,Phone,Black Short Sai,,Intersecting Triangles,,,,,Studded Leather,Smirk,,Natural,Dark Brown,Medium Curly Bob,Light Rain,Green Cotton Martial Arts Pants
17774,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Charcoal Cotton Longsleeve Crew,Deeper truths are apparent,Round Silver with Mirror Lens,Black Patent Leather Neo Combat Boot,Can take a punch,7,16,12,3,10,3,1,1,,Black Long Sai,,,,,,,Studded Leather,,Thin,Natural,Blonde,,Light Rain,Black Cotton Leggings
17775,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Your significant other's mom loves you,Black Cotton Longsleeve Crew,You have walked the manifold path,Black Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,14,10,3,10,2,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,Stubble,Natural,Black,Short Coil,Light Rain,Black Cotton Martial Arts Pants
17776,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Charcoal Leather Longsleeve Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,5,11,10,4,11,3,1,1,,Black Long Sai,,Square,,,Silver Earrings,,,,Thin,Natural,Blonde,,Medium Rain,Black Cotton Martial Arts Pants
17777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17778,Can see around corners,Yes,True grit,Pretty light on your feet,None,Glossophobia,Green Leather Trench Coat with Black Cotton Oxford and Red Tie,Self-induced illusions fade,Black Wayfarer with Black Lens,Green Leather Neo Combat Boot,Can put up a fight,4,8,11,6,9,4,1,1,,Silver Arm Pole,,,,,,,,,,Natural,Blonde,Long Messy,Light Rain,Black Cotton Wool Slacks with Buckles
17779,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,White Leather Moto Jacket with Red Cotton Crew,Learning to regulate emotions,,Patent Black Leather Combat Cuff Boot,Can put up a fight,2,9,9,4,11,4,1,1,,Black Gun,,,,,Black Earrings,,,,,Natural,Dark Brown,Buzz Cut,Light Rain,Green Cotton Leggings
17780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17787,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Wool Mandarin Trench Coat,Learning to regulate emotions,Black Futurist with Black Lens,Green Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,9,10,4,10,2,1,1,Black Submachine Gun,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,,Natural,Light Grey,Buzz Cut,Light Rain,White Patent Leather Pants with Buckles
17788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17790,You've got a bad feeling about this,Yes,Quiet confidence,Abnormal flexibility,None,You're a bit of a charmer,Green Cotton Tank,You know the sound of one hand clapping,Black Neo with Black Lens,Black Patent Leather Neo Combat Boot,I wouldn't mess with you,7,13,9,9,10,6,1,1,,Black Submachine Gun,,,Alchemy,Alchemy,,,,Scowl,,Natural,Auburn,Buzz Cut,Heavy Rain,Black Cotton Wool Slacks with Buckles
17791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17793,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,People smile back at you,Red Cotton Crewneck Tunic,Laughing at your mistakes,Black Wayfarer with Black Lens,Red Knee High Leather Boots,People get out of your way,6,10,9,3,10,7,1,1,,Katana with Black Handle and White Blade,,,,,Black Earrings,,,Scowl,,Natural,Light Brown,,Light Rain,Black Patent Leather Leggins
17794,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,Could sell ice to an eskimo,Green Wool Mandarin Trench Coat,Laughing at your mistakes,Black Neo with Black Lens,Green Snakeskin Neo Combat Boot,Your grandma beats you at arm-wrestling,9,10,10,5,11,2,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,Smirk,,Pink,Blonde,Messy Updo Bun,Heavy Rain,Black Patent Leather Pants with Buckles
17795,The world has come into focus,Yes,Unshakable resolve,Two left feet,None,Could probably convince a small child,Charcoal Leather Longsleeve with Zipper,Accepting the impermanence of things,Round Black with Black Lens,White Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,3,11,5,3,12,2,1,1,,Black Submachine Gun,,Square,,,,,Studded Leather,,,White,Dark Brown,Faux Hawk,Light Rain,Red Leather Pants with Buckles
17796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17800,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Leather Trench Coat with Red Cotton Tank,Laughing at your mistakes,,Black Knee High Leather Boots,I wouldn't mess with you,6,10,11,4,12,6,1,1,,Black Submachine Gun,,,,,,,,Meditative,,White,Light Brown,Short Coil,Heavy Rain,White Cotton Wool Slacks with Buckles
17801,Can see around corners,Yes,Incredible moral fiber,Running circles around enemies,None,Your significant other's mom loves you,Black Cotton Martial Arts Top,You know the sound of one hand clapping,,Black Patent Leather Neo Combat Boot,Scrappy,8,13,11,7,11,5,1,1,,,,,,,,,,Meditative,,Natural,Black,Long Straight Bangs,Heavy Rain,Black Cotton Wool Slacks with Buckles
17802,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,Your significant other's mom loves you,Black Leather Tank,Accepting the impermanence of things,Black Futurist with Black Lens,Red Knee High Leather Boots,Can take a punch,8,11,9,3,10,3,1,1,,,,,Triforce,Intersecting Squares,,,Studded Leather,,,Natural,Black,Braids,Medium Rain,Green Cotton Wool Slacks with Buckles
17803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
