,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
52600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52601,You've got a bad feeling about this,Yes,True grit,Sleep paralysis,None,Maintains status quo,Black Cotton Martial Arts Top,Laughing at your mistakes,,Green Leather Combat Cuff Boot,I wouldn't mess with you,5,10,9,2,9,6,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Stubble,Natural,Light Brown,Long Messy,Light Rain,Black Cotton Wool Slacks with Buckles
52602,Heightened senses,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Red Snakeskin Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Paper hands,9,10,7,4,10,1,1,1,,,,,,Alchemy,Silver Earrings,,Thick Leather,,,Natural,Black,Short Pixie,Light Rain,Black Patent Leather Pants with Buckles
52603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52607,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,White Cotton Mandarin Tunic,Accepting the impermanence of things,Black Neo with Black Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,7,11,10,3,10,4,1,1,Dark Wood Staff,Phone,,,,,Black Earrings,,,Scowl,,Natural,Light Grey,,Heavy Rain,Black Leather Leggings
52608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52618,Can hear a bee's wings,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Black Cotton Martial Arts Top,Eckhart Tolle has you on speed dial,,Green Leather Combat Cuff Boot,Can put up a fight,10,17,10,4,12,4,1,1,,,,,,,Black Eyebrow Ring,,,Smirk,,Natural,Light Grey,Medium Curly Bob,Light Rain,Black Patent Leather Pants with Buckles
52619,Can see over the horizon,Yes,Surprising resilience,Two left feet,None,Could sell ice to an eskimo,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,9,12,13,3,8,2,1,1,,Phone,,,,,,,,Scowl,Beard,Natural,Light Brown,Faux Hawk,Light Rain,Black Cotton Leggings
52620,Can hear a bee's wings,Yes,True grit,Sleep paralysis,None,Nobody's buying it,Black Leather Moto Jacket with Black Cotton Crew,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Snakeskin Combat Cuff Boot,Paper hands,2,10,10,2,9,1,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Dark Blue,Light Brown,Short Updo,Light Rain,Black Cotton Wool Slacks with Buckles
52621,Nothing gets past you,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Green Leather Moto Jacket with Black Leather Crew,Appreciation for the complexity of human behavior,Translucent Hex with Red Polarized Lens,Green Leather Neo Combat Boot,Scrappy,4,12,6,3,11,5,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,,,,,,,,Scowl,,Natural,Light Grey,Short Updo,Light Rain,White Cotton Wool Slacks with Buckles
52622,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Green Cotton Tank,Learning to regulate emotions,Black Morpheus with Dark Mirrored Lens,Black Knee High Leather Boots,People get out of your way,6,9,11,2,10,7,1,1,,Phone,,Borromean Rings,Alchemy,Shaded Circle,Black Earrings,,,,,Natural,Dark Brown,Buzz Cut,Light Rain,Black Snakeskin Pants with Buckles
52623,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Green Leather Moto Jacket with Black Patent Leather Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,11,13,3,11,2,1,1,Black Gun,Black Gun,,,,,,,,Scowl,Stubble,Natural,Auburn,Short Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
52624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52626,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,Glossophobia,Black Cotton Mandarin Tunic,Accepting the impermanence of things,,Red Patent Leather Neo Combat Boot,Can take a punch,4,11,10,5,9,3,1,1,,Black Short Sai,,,,,,Leather Choker,,,,Natural,Black,Faux Hawk,Light Rain,Black Leather Leggings
52627,Can see around corners,Yes,Steps forward as others flee,Two left feet,None,Your significant other's mom loves you,Green Cotton Tunic with Buttons,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can put up a fight,8,11,11,3,13,4,1,1,,Silver Gun,,,,,,,,,Stubble,Natural,Auburn,Short Afro Fade,Heavy Rain,Black Cotton Wool Slacks with Buckles
52628,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Leather Crewneck Tunic,Accepting the impermanence of things,,Green Black Patent Leather Neo Combat Boot,Scrappy,7,11,11,4,12,5,1,1,Phone,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Pink,Dark Brown,Braids,Light Rain,White Cotton Wool Slacks with Buckles
52629,Can smell fear,Yes,Incredible moral fiber,Can walk on walls,None,Maintains status quo,Black Pantent Leather Longsleeve with Zipper,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can put up a fight,5,10,14,14,11,4,1,1,,Silver Gun,,,,,Black Earrings,,Studded Leather,Scowl,Stubble,Pink,Light Brown,Faux Hawk,Light Rain,Black Cotton Leggings
52630,Can hear a bee's wings,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Patent Leather Trench Coat with Black Cotton Tank,Learning to regulate emotions,,Red Patent Leather Knee High Boots,Can put up a fight,6,9,10,4,13,4,1,1,Silver Staff,Dark Wood Staff,,,,,,,,Meditative,,Natural,Light Grey,Short Sideswept Fringe,Light Rain,Black Leather Leggings
52631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52633,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Sleep paralysis,None,You're a bit of a charmer,Black Leather Trench Coat with White Cotton Oxford and Black Tie,You have a childlike sense of wonder,Black Wayfarer with Black Lens,Patent White Leather Combat Cuff Boot,Scrappy,7,7,12,2,12,5,1,1,,Silver Arm Pole,,,,,,,,,,Light Blue,Blonde,Short Afro Fade,Medium Rain,Black Cotton Leggings
52634,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Patent Lather Trench Coat with Black Cotton Oxford and White Tie,Appreciation for the complexity of human behavior,,Black Patent Leather Neo Combat Boot,Can take a punch,5,12,12,3,10,3,1,1,,Black Arm Pole,,,,,Black Earrings,,,Smirk,,Natural,Blonde,Faux Hawk,Heavy Rain,Black Leather Pants with Buckles
52635,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Black Cotton Mandarin Tunic,Appreciation for the complexity of human behavior,,Black Leather Neo Combat Boot,Scrappy,6,12,11,2,10,5,1,1,Dark Wood Staff,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Dark Brown,Medium Curly Bob,Medium Rain,White Cotton Leggings
52636,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Wool Mandarin Trench Coat,Laughing at your mistakes,,Patent Black Leather Combat Cuff Boot,Can put up a fight,5,10,11,4,11,4,1,1,,,,,,,"Black Nose, Lip, Forehead",,,,,Natural,Auburn,Short Curly Fade,Light Rain,Black Patent Leather Pants with Buckles
52637,Heightened senses,Yes,Quiet confidence,Always picked first,None,You're a bit of a charmer,Black Patent Leather Tank,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Can take a punch,7,11,7,8,10,3,1,1,,Black Shotgun,,,,Small Arrows,,,Thick Leather,,,Natural,Dark Brown,Short Sideswept Fringe,Heavy Rain,Black Cotton Wool Slacks with Buckles
52638,Can see around corners,Yes,Incredible moral fiber,Running circles around enemies,None,Glossophobia,Charcoal Leather Longsleeve Crew,Accepting the impermanence of things,,White Leather Neo Combat Boot,Scrappy,4,11,11,7,11,5,1,1,,Katana with Black Handle and Silver Blade,Sierpiński Triangle,,,,Gold Earrings,,Thick Leather,,Stubble,Natural,Light Grey,Pulled Back Short,Light Rain,Red Cotton Leggings
52639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52641,Can hear a heartbeat a mile away,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Red Leather Mandarin Tunic,Laughing at your mistakes,Black Neo with Mirror Lens,Red Knee High Leather Boots,Can take a punch,6,10,12,2,10,3,1,1,,Katana with Black Handle and White Blade,,Circle,,,,,,,,Natural,Dark Brown,Asymmetrical Bob,Light Rain,Red Leather Leggings
52642,Nothing gets past you,Yes,Stiff upper lip,Sleep paralysis,None,Maintains status quo,Red Cotton Martial Arts Top,Reality is seen as it is,,,Your grandma beats you at arm-wrestling,5,15,6,2,7,2,1,1,Katana with Black Handle and Gold Blade,Black Arm Pole,,,,,Black Erl,,,Smirk,Thin,Natural,Dark Brown,,Heavy Rain,Black Cotton Martial Arts Pants
52643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52644,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Green Cotton Tank,Learning to regulate emotions,,Red Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,5,9,10,3,10,2,1,1,,Katana with Black Handle and Silver Blade,,Triforce,,Alchemy,Black Eyebrow Ring,,,Scowl,,Natural,Black,Long Messy,Light Rain,Green Leather Pants with Buckles
52645,Heightened senses,Yes,Quiet confidence,Pretty light on your feet,None,You inspire the people of Zion,Black Leather Mandarin Trench Coat,The veil begins to lift,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,They wouldn't like you when you're angry,18,6,7,6,10,12,1,1,Phone,Black Submachine Gun,,,,,,,,,Beard,Natural,Blonde,Short Curly Fade,Medium Rain,Red Cotton Wool Slacks with Buckles
52646,You've got a bad feeling about this,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Green Patent Leather Moto Jacket with Black Leather Crew,Learning to regulate emotions,,Red Snakeskin Neo Combat Boot,Your grandma beats you at arm-wrestling,10,9,9,4,10,2,1,1,,,,,,,,,,,,White,Black,Long Straight Bangs,Light Rain,Green Cotton Wool Slacks with Buckles
52647,You've got a bad feeling about this,Yes,True grit,Two left feet,None,Could probably convince a small child,Black Leather Tank,You know the sound of one hand clapping,Black and Gold Wayfarer with Black Lens,Black Knee High Leather Boots,The gym stops to watch you lift,3,13,9,3,9,8,1,1,Black Submachine Gun,Katana with Black Handle and Silver Blade,,,,Borromean Rings,Silver Earrings,Leather Cuff,Thick Leather,,,Neon Red,Dark Brown,Short Pixie,Light Rain,Black Leather Leggings
52648,Can see over the horizon,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Black Leather Trench Coat with Green Leather Tank,Laughing at your mistakes,Round Black with Black Lens,Red Knee High Leather Boots,Your grandma beats you at arm-wrestling,7,10,13,3,10,2,1,1,,Silver Gun,,,,,Black Earrings,,,,,Natural,Black,Short Coil,Light Rain,Black Patent Leather Pants with Buckles
52649,Can hear a bee's wings,Yes,Last one standing,Getting the hang of it,None,You're a bit of a charmer,Red Cotton Tunic with Buttons,Learning to regulate emotions,Round Silver with Mirror Lens,Green Knee High Leather Boots,Can take a punch,7,9,10,5,14,3,1,1,,Black Submachine Gun,,,,,Silver Nose and Lip Rings,,,,,Neon Red,Light Brown,Short Pixie,Light Rain,Green Patent Leather Leggins
52650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52651,Excellent at reading people,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,White Cotton Tunic with Buttons,Learning to regulate emotions,White Futurist with Mirror Lens,Red Leather Combat Cuff Boot,Scrappy,7,9,8,4,10,5,1,1,,Katana with Black Handle and Silver Blade,,Valknut,,,Black Earrings,,,,Stubble,White,Light Brown,Short Coil,Light Rain,Black Cotton Leggings
52652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52653,Can see over the horizon,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Leather Moto Jacket with Black Cotton Crew,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,The gym stops to watch you lift,5,12,13,3,10,8,1,1,Phone,Katana with White Handle and White Blade,,,,,Black Earrings,,,,Goatee,Natural,Dark Brown,Short Pixie,Medium Rain,Black Leather Pants with Buckles
52654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52655,Nothing gets past you,Yes,Unshakable resolve,Sleep paralysis,None,Natural born leader,Green Patent Leather Moto Jacket with White Cotton Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,Green Black Patent Leather Neo Combat Boot,Can take a punch,10,9,6,2,12,3,1,1,,,,,,,,,,Scowl,Stubble,Natural,Dark Brown,Short Sideswept Fringe,Medium Rain,Black Cotton Wool Slacks with Buckles
52656,Can hear a bee's wings,Yes,Quiet confidence,A gelatinous blob,None,You're a bit of a charmer,Black Cotton Martial Arts Top,Self-induced illusions fade,,,Can take a punch,7,8,10,1,10,3,1,1,,Dark Wood Staff,,,,,,,,,,Natural,Black,Long Messy,Medium Rain,Red Cotton Martial Arts Pants
52657,Can see around corners,Yes,Incredible moral fiber,Pretty light on your feet,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Tank,Self-induced illusions fade,,Black Snakeskin Combat Cuff Boot,Can put up a fight,7,8,11,6,11,4,1,1,,,,,,,,Leather Choker,,Smirk,,Natural,Light Grey,Low Ponytail,Medium Rain,Black Cotton Leggings
52658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52659,Can hear a bee's wings,Yes,Quiet confidence,Pretty light on your feet,None,People follow you blindly,Black Snakeskin Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,11,11,10,6,10,3,1,1,,Phone,,,Interlocking Circles,Triangle,,,Thick Leather,Scowl,,Natural,Blonde,Short Curly Fade,Light Rain,Red Cotton Martial Arts Pants
52660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52665,Can see over the horizon,Yes,True grit,Always picked first,None,Maintains status quo,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,13,8,9,2,1,1,Black Submachine Gun,Black Gun,,,,,,,,,,Natural,Blonde,Bob with Fringes,Light Rain,Red Cotton Wool Slacks with Buckles
52666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52668,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Could probably convince a small child,Black Leather Moto Jacket with Black Leather Crew,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Can put up a fight,3,11,12,3,11,4,1,1,,,,,,,Black Erl,,,Scowl,Stubble,Natural,Dark Brown,Medium Curly Bob,Heavy Rain,Black Leather Leggings
52669,Can hear a bee's wings,Yes,Surprising resilience,Running circles around enemies,None,Nobody's buying it,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Black Knee High Leather Boots,Can take a punch,2,11,10,7,8,3,1,1,Katana with Black Handle and Silver Blade,Dark Wood Staff,,,,,Black Earrings,,Thick Leather,,,Natural,Blonde,Short Messy,Heavy Rain,Red Cotton Wool Slacks with Buckles
52670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52671,Can smell fear,Yes,Unshakable resolve,Two left feet,None,People follow you blindly,Charcoal Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Patent Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,11,12,14,3,12,2,1,1,,Phone,,,,,,,,Scowl,Stubble,Natural,Dark Brown,Braids,Light Rain,Black Leather Leggings
52672,You've got a bad feeling about this,Yes,True grit,Two left feet,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Learning to regulate emotions,,Black Leather Neo Combat Boot,Can take a punch,7,9,9,3,9,3,1,1,Black Submachine Gun,Black Gun,,,,,Black Earrings,,,,,Yellow,Blonde,Faux Hawk,Light Rain,Green Cotton Leggings
52673,Excellent at reading people,Yes,Incredible moral fiber,Two left feet,None,You inspire the people of Zion,Black Leather Moto Jacket with Green Cotton Crew,Learning to regulate emotions,Black Hex with Purple Polarized Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,18,9,8,3,11,3,1,1,Black Submachine Gun,Black Short Sai,,,,,Black Earrings,,,Scowl,,Natural,Blonde,Short Pixie,Light Rain,Red Leather Pants with Buckles
52674,Can hear a heartbeat a mile away,Yes,True grit,Two left feet,None,Could sell ice to an eskimo,Black Leather Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,9,11,12,3,9,4,1,1,,Katana with Black Handle and Silver Blade,Sierpiński Triangle,,Square,Intersecting Triangles,Black Eyebrow Ring,,Thick Leather,,Goatee,Natural,Light Brown,Low Ponytail,Medium Rain,Black Cotton Leggings
52675,Can hear a heartbeat a mile away,Yes,Surprising resilience,A gelatinous blob,None,Maintains status quo,White Snakeskin Moto Jacket with Green Cotton Crew,You have a childlike sense of wonder,,Green Leather Combat Cuff Boot,Can take a punch,5,7,12,1,8,3,1,1,,Phone,,,,,,,,Scowl,,Natural,Black,Short Coil,Medium Rain,White Cotton Wool Slacks with Buckles
52676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52684,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Could probably convince a small child,Black Cotton Tank,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,People get out of your way,3,10,10,3,11,7,1,1,Black Gun,Black Submachine Gun,,,,Interlocking Circles,"Black Nose, Lip",,Thick Leather,Smirk,,Neon Red,Black,Long Messy,Light Rain,Black Patent Leather Leggins
52685,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Everything is always an option,Black Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,Round Silver with Mirror Lens,Black Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,12,11,9,3,11,2,1,1,Silver Submachine Gun,Dark Wood Staff,,,,,Black Earrings,,,Scowl,,Natural,Light Brown,Short Coil,Light Rain,Black Cotton Wool Slacks with Buckles
52686,You've got a bad feeling about this,Yes,Incredible moral fiber,A gelatinous blob,None,People follow you blindly,Black Cotton Martial Arts Top,Accepting the impermanence of things,,Red Leather Combat Cuff Boot,Can take a punch,11,11,9,1,11,3,1,1,Black Long Sai,Black Arm Pole,,Triangle,,,,,,Scowl,,Natural,Dark Brown,Long Afro,Heavy Rain,Green Leather Pants with Buckles
52687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52688,Can hear a bee's wings,Yes,Incredible moral fiber,Sleep paralysis,None,People smile back at you,Green Patent Leather Moto Jacket with Black Cotton Crew,You know the sound of one hand clapping,Translucent Hex with Red Polarized Lens,Green Black Patent Leather Neo Combat Boot,Scrappy,6,13,10,2,11,5,1,1,,Phone,,,,,,,,Scowl,Mustache,White,Black,Buzz Cut,Light Rain,Green Leather Pants with Buckles
52689,Excellent at reading people,Yes,Incredible moral fiber,Two left feet,None,People follow you blindly,Red Leather Mandarin Trench Coat,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,11,12,8,3,11,2,1,1,,Phone,,,,,,,,Smirk,,Natural,Dark Brown,Long Messy,Light Rain,Green Cotton Wool Slacks with Buckles
52690,Can hear a bee's wings,Yes,Quiet confidence,Running circles around enemies,None,Maintains status quo,Black Patent Leather Moto Jacket with Black Leather Crew,Self-induced illusions fade,Black Neo with Black Lens,Black Knee High Leather Boots,I wouldn't mess with you,5,8,10,7,10,6,1,1,Phone,Phone,,,,,,,,,,Natural,Light Brown,Short Curly Fade,Medium Rain,Black Patent Leather Pants with Buckles
52691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52692,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Red Cotton Longsleeve Crew,Accepting the impermanence of things,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,3,11,11,4,12,4,1,1,,,,,,,,,Thick Leather,,Thin,Natural,Light Grey,Short Coil,Light Rain,Black Cotton Martial Arts Pants
52693,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Cotton Tunic with Buttons,You forgot your mantra,Black Hex with Purple Polarized Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,8,5,12,3,11,3,1,1,,Phone,,Shaded Triangle,,,Black Earrings,,,Smirk,,Natural,Black,Messy Updo Bun,Light Rain,Black Leather Leggings
52694,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Cotton Tunic with Buttons,You forgot your mantra,Black Hex with Purple Polarized Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,8,5,12,3,11,3,1,1,,Phone,,Shaded Triangle,,,Black Earrings,,,Smirk,,Natural,Black,Messy Updo Bun,Light Rain,Black Leather Leggings
52695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52696,Can hear a bee's wings,Yes,Quiet confidence,Running circles around enemies,None,Maintains status quo,Black Patent Leather Moto Jacket with Black Leather Crew,Self-induced illusions fade,Black Neo with Black Lens,Black Knee High Leather Boots,I wouldn't mess with you,5,8,10,7,10,6,1,1,Phone,Phone,,,,,,,,,,Natural,Light Brown,Short Curly Fade,Medium Rain,Black Patent Leather Pants with Buckles
52697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52702,Can see around corners,Yes,Quiet confidence,Always picked first,None,Could probably convince a small child,Red Cotton Mandarin Tunic,Appreciation for the complexity of human behavior,,Patent Green Leather Combat Cuff Boot,Can take a punch,3,12,11,8,10,3,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,Scowl,,Natural,Light Brown,Long Straight Bangs,Medium Rain,Green Leather Pants with Buckles
52703,Can see around corners,Yes,Quiet confidence,Always picked first,None,Could probably convince a small child,Red Cotton Mandarin Tunic,Appreciation for the complexity of human behavior,,Patent Green Leather Combat Cuff Boot,Can take a punch,3,12,11,8,10,3,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,Scowl,,Natural,Light Brown,Long Straight Bangs,Medium Rain,Green Leather Pants with Buckles
52704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52709,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Leather Moto Jacket with Black Cotton Crew,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,5,10,11,3,11,4,1,1,,Silver Staff,,,,,,,,,,Pink,Black,Short Messy,Light Rain,Red Patent Leather Leggins
52710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52715,Can hear a heartbeat a mile away,Yes,True grit,Always picked first,None,Could sell ice to an eskimo,Charcoal Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,,Patent White Leather Combat Cuff Boot,Can take a punch,9,12,12,8,9,3,1,1,,Silver Shotgun,,,,,"Silver Nose, Lip, Forehead",,,Meditative,,Dark Blue,Light Grey,Short Afro Fade,Light Rain,Red Cotton Wool Slacks with Buckles
52716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52717,You've got a bad feeling about this,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Learning to regulate emotions,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Can take a punch,8,9,9,4,8,3,1,1,,Black Gun,,,,,,,,,Goatee,Natural,Auburn,Bob with Fringes,Light Rain,Black Cotton Wool Slacks with Buckles
52718,Can hear a bee's wings,Yes,Unshakable resolve,Running circles around enemies,None,Natural born leader,Black Leather Moto Jacket with Charcoal Cotton Crew,Appreciation for the complexity of human behavior,,Black Snakeskin Combat Cuff Boot,People get out of your way,10,12,10,7,12,7,1,1,,Silver Gun,,,,,,,,,,Light Purple,Dark Brown,Braids,Heavy Rain,Black Cotton Leggings
